"","Pt1","Pt2","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt12","Pt13","Pt14","Pt15","Pt16","Pt19","Pt20","Pt22","Pt23","Pt25","Pt27","Pt28","Pt29","Pt31","Pt32","Pt35","Pt37","Pt38"
"TYMP",6.07236191447716,5.65954700089443,4.16628476273738,3.89169434177975,3.6518719681195,6.87546543964305,5.56919208587762,5.98083916190382,7.15621648668604,6.39471884274101,8.03774613272456,6.2491123473528,6.38683058176965,6.57980144551302,6.37349225154197,7.94754616749782,6.3238558649134,6.82078933469866,5.56836458944289,7.22384987580454,7.76109210003212,6.22170272398924,7.27493195833012,6.32699383801869,6.31014929294168,6.12287876358535,7.23695476415992
"VIM",12.0185298665897,11.158060077084,10.3541400072165,12.6461770719652,10.2660966844677,11.7616150225281,10.0624420079888,10.1681914527754,12.1148708305733,11.6709635550441,10.9107299908698,12.3695894301013,9.99679633161485,10.7393230262112,10.3167929460742,10.7965717532173,10.2539939999437,10.0450383731498,11.0685267260387,12.2438223940511,7.58866396308748,10.5458245862097,10.6744362051209,10.2426089912502,10.7854924947572,11.8172941621707,10.2712808076006
"FAS",3.19555541982457,4.08391089972414,2.26448420038936,-0.369125550660691,3.00985857016063,1.35073224247137,3.84533323357384,3.92377904836196,3.93870816617208,1.6751436110753,3.7169789581972,2.87575129622436,2.18522265837302,0.87937602438746,1.19160523678704,3.65653009325773,3.98257107540861,3.36160968571674,2.90014807510343,1.40947824751632,3.32589634066911,2.84143942626637,-0.11624327743279,3.38073372976202,3.57661963331106,-0.829856520565594,3.92986310328735
"CD44",9.96548828700292,7.79037902030134,7.84093212754488,11.0359344410298,8.56603100771279,10.0778439331054,7.87945989026499,8.12672346716393,9.1273247765953,7.3233612936019,8.62152310118219,7.82290396396244,7.00902386979391,7.63270961432647,5.30281558213242,7.60093525505541,7.33538932124703,6.28032288786742,7.67895105754145,9.25884376748045,8.57816014415133,7.78223229643614,7.68407879156865,7.10548721535511,7.97535683696609,9.64058933581258,7.64481142626577
"KCNG1",-2.64698556244505,-3.21285203681813,0.405404991880923,1.87999206738709,-3.0203933929471,-2.09589468737879,-1.65956299893668,-2.69220260086409,4.78019481568655,2.03651174828429,0.735239710537786,0.830977771295107,2.46274063671696,2.229834476439,0.082208241441443,0.259057991698097,-1.88863038895515,0.428709909329043,1.87150172010835,-1.28212794771225,-1.75448677603923,-1.00560075863829,1.96925431752893,-1.18987032281973,-2.49265707145571,0.0322273335467533,1.5252832141927
"SLAMF7",5.88300057653523,3.34049059220059,2.13829919729731,7.35898564349583,6.10344649043983,1.69579400917914,3.09310091873399,3.50868561328233,-0.298022983868436,-0.64343591643166,3.37617971698345,3.65282821650124,5.37397372097537,2.84368923383769,0.539543283279985,6.14095161892219,5.00375780999341,3.71073382746368,2.70133932081434,4.02737795843121,2.17717427683187,4.08713695730086,3.26632124790572,0.626477663040859,2.77937592757621,2.62969746957414,4.50246412614922
"PRKCH",4.28359191820316,2.76007401076253,2.27893595662729,4.5039614860119,4.06130028470618,1.95852018041056,2.30454007692568,2.57774798734928,2.03424881107971,1.70202128237111,3.62071247976464,3.37905799572795,2.98944172513446,3.88409940865114,0.609063291767258,4.24857041381971,3.73873119601045,3.39049448567337,1.98467005198378,3.96148450604664,4.04918404529158,3.3582764602969,3.22670987359682,3.39336720119012,3.77819176416571,3.72367537915716,4.40602877369152
"SH2D2A",1.74820590782397,1.02518382253885,2.6297271205052,-3.75239243525414,3.68956654354999,0.39880088519422,1.5373809634216,1.81146400218311,2.24933491321112,1.56765812882083,3.15686817315532,3.56640950746749,2.7580870304117,2.01350543417155,3.57625896420582,3.65047182231397,2.25915038961418,3.13985219549609,2.23509699961275,1.78137675890085,2.64603039644753,2.6185170909038,3.87452458734839,3.00120452655459,2.35250187075747,0.731908156018427,3.66190267357532
"TNFRSF1B",4.49570073230865,3.25910944676775,3.06762172331692,1.26302339141675,3.32584418932949,4.7896201053054,3.62404449233635,3.52845554668308,4.08597423023309,3.83723350440909,5.59061597039315,3.65360903840633,3.15168197691277,4.19305179210519,2.92258143450812,5.00281892547232,4.74795225838455,4.32188851877284,3.80035497160613,4.38961389690024,3.01868556225756,4.3241158531327,3.37074309466973,3.11011628943387,3.18029711656011,2.76845786060167,5.50729204297043
"IBSP",-1.2564974572794,-9.96578428466209,-4.82379596753595,1.95832247414241,1.73244675469515,-1.04142690266789,-0.65023682222842,-5.10388844525409,0.978736238202161,-4.15859046910943,6.13329444605244,0.512478394906613,-3.37882018560793,-2.89009628913104,-3.90238163077525,-4.29480320675336,-2.44435860756307,3.82832966990925,-4.41950015324829,-1.71500418296984,-4.9550357956826,0.0117183868440006,-0.502995008095848,-3.27140899551704,-9.96578428466209,-9.96578428466209,-9.96578428466209
"GRN",8.65594262610055,6.66675823358194,7.81901040594853,9.31852768007463,9.76831955560094,8.11137293641815,7.12208941678238,8.18294068197268,8.13482087139247,7.24860739670347,8.55236317791226,7.88570262576464,7.87602728186879,8.10526413818826,9.69416259435511,7.59040567694109,8.37496487420145,7.53982767159112,8.35797338377925,8.00351742844629,7.8293583689743,7.12192105940936,9.031841511344,7.10292147779295,8.56610464353936,8.27527587646706,7.55350416708708
"GAB2",4.30740245885204,3.86013824335533,4.04814486439416,5.48560243871751,3.87154037060734,3.42864786284144,2.79261697025378,2.62552272167214,3.71668552524647,3.43576541269455,4.2706586158713,2.89377188081146,2.90771162673579,3.79040413769952,3.31369372982683,2.0877946503654,3.77596484640066,3.17242869412238,4.28037319762347,4.64490828072809,0.235388435813699,2.85448564455332,2.55074763756762,2.86150386636244,3.12568926274135,4.28319989831265,3.17322063765182
"MAP2K3",5.27947278227858,3.85750516635634,3.39513933993458,5.68329660699521,5.04323484790195,4.32185358925202,5.47613329169689,4.13482412676427,5.42850854641509,4.44313147547693,4.99467709754293,5.28964218545039,3.92813625605982,4.62980314912732,5.57683780057234,4.06009722283928,4.5866031668832,4.67179348149004,3.42045452638192,4.41052464678267,5.32922011024625,4.16778390847702,5.16923238181407,4.10796478931054,5.43549825372327,3.69963420097582,5.28125763403377
"VCL",5.22226235985756,2.63988985369089,4.43262698168995,5.80084967988285,3.93602490277844,3.24782721676057,3.5410384622726,3.32888821780943,4.77819077815975,3.67701582954007,4.52123558166022,6.65770889401486,2.54247567675809,4.23151805681748,2.86389356173341,3.1341715852126,4.6650696436569,4.16421311452679,2.42467244960581,5.05517439806239,4.19219253529194,3.44068691410179,4.24665260925354,5.16746569303099,4.81481810802726,3.15426737097831,4.23603267217378
"TIMP2",9.12902430511842,8.47721780151719,7.64042265346692,9.81283532498879,8.19362435689447,8.00423385725441,7.68586989495807,6.94680726736951,8.2138596047824,7.55263104570056,7.64889844251665,8.75003877045898,6.39807372436716,7.90943840186627,7.38493241824276,7.57459536978726,7.65314649819293,6.99595365491867,6.79840617831237,8.64809799635988,4.20000792880031,7.35505914669952,8.74198405529368,7.57334271740312,8.69651186074506,9.06090136961089,6.91262891223368
"CUL3",5.64311060821684,4.18171866095171,3.86281627897318,5.06618704480862,4.40627994052884,5.79507339729528,5.03360503997023,5.83522211799305,5.64789951937491,4.73639463848312,4.96462511824303,5.16133872921624,5.49851936805228,4.3900060760841,3.5554977150847,5.40879813416148,4.31896515923732,4.81109500045303,4.61126231714013,4.98471566584902,5.9482786814868,4.36538741352912,3.64346112573799,6.26910058308347,5.72991365217946,4.13024386291306,5.59509977976765
"TRIO",4.6561179359784,2.51876972710865,3.51226080972753,3.18222131891284,4.43940042899861,3.89458761784002,3.78641523561011,3.1144670729251,4.67589267742835,3.23453741928007,3.46933769035536,5.2990543319237,4.10596873204206,4.95002975611532,1.46172635256391,2.60779785741387,3.77042975403248,5.1163942419997,2.78494286835641,3.1235008519214,2.77261680427595,3.41160819761138,4.23666228038714,4.72219118575435,3.17001464229925,2.6064126091871,4.00425627103078
"VCAN",6.15138657901306,1.23715876600606,5.19541484709179,1.48236739985422,3.77376306781467,4.24930739472525,4.22929601628511,4.97494117603256,7.44939079110999,5.97307474513257,5.69433670285618,6.21787438741599,1.84705841849803,4.35986796724695,2.78221223553962,2.71999508152468,6.68749595458047,4.81150491416637,1.15748378937514,4.94192887980227,1.6432775395555,3.3533084944767,5.28937309013643,9.11238491320676,3.53305596288501,0.94718445497604,2.23321545667202
"MSR1",4.32546238388263,3.90291818729303,2.85677666392983,2.66482685812431,4.68122370938153,3.52331687364691,4.83494790589832,3.69536199302086,3.37645716687459,3.79942997924319,5.44860963977953,5.2564479579958,4.53922297615579,2.8112213218309,1.92199435498023,4.93007459865472,5.26034580227403,5.40888846816234,2.69185768416799,5.22950648356248,-0.0342663886707815,5.18194647578255,3.08266859206438,3.12363605732579,3.77671597562787,1.57401672743206,0.671548643101171
"CDH1",6.21398087817887,6.76858213169894,6.52267442320267,6.92521906111084,6.180205377672,0.261883826641778,6.33530224813367,5.26745436318416,-1.03982303784373,-2.61023146462177,-0.71989953792508,-3.05236293683289,5.79693603619554,3.56965442975168,3.15533414264589,1.86555917137122,3.56476165464434,1.22058549078609,-3.13645868730322,6.06805759817214,6.30343181355417,2.27943158790817,3.59772350030849,-0.6336407718146,6.6517252963972,0.869110681546324,3.39925853582325
"ZFYVE16",5.04331872527968,4.93798744826457,3.34432901465039,5.53156079397186,5.35097952396466,5.30126769369862,4.82704076343293,4.28727645675878,4.97194190924202,4.00812333422415,3.96883554640729,3.35830714077041,5.63743674876929,5.07096325673385,2.28193166700296,3.8547077147971,3.38110893655307,4.50810117061829,2.53654435196129,4.32830656460094,2.47134789683279,4.45439920672243,2.49969080774694,4.55245610799474,4.75813251139515,4.10487330595487,3.42951510749488
"C6",-0.803764431744174,6.44138505364472,-3.3771827004204,-1.99243778178184,-4.71167947607124,-6.26981717145307,-2.26680509553797,-0.637682001662017,-4.71704017760243,-2.86600737933182,-4.40441561434099,0.992189184898869,-6.57755252782938,-5.25795831126546,-2.88323669624666,-4.17529664976198,1.18781301115154,-4.71442635786358,-3.55120558819904,0.854019789604264,0.0151638176839531,-2.09207385384265,-9.96578428466209,-5.29098763967311,-9.96578428466209,-9.96578428466209,-1.93128457781521
"TNC",7.37811478233267,0.803612376772983,4.03540756821718,6.56290578820418,5.29527179349042,3.51495005645237,4.36130122714721,5.92649985759428,9.36883482816108,7.21916855085576,8.60667293532507,6.81887632306434,3.67009848104942,5.63780575656974,4.18470921430796,3.82888557915,6.01997829471705,4.85992035175564,2.1534376446794,6.46726105446288,5.7169930755981,2.869915601837,5.14914496745534,6.50809942703926,4.43168258432697,6.42611021912808,4.4824688598542
"LCP2",4.68530860964871,4.4458727286211,4.40565258123702,5.61699594361099,6.56523366845027,2.06651510317508,3.09898507521833,5.41819267260273,4.02922341701951,5.01953212244079,5.96602554542253,4.64875885064066,4.42006859213333,5.71599857437516,2.40116779071038,5.39594973059026,6.01184153048504,6.1590111559324,3.42152057410217,5.62115981728867,2.45241036086145,5.38972790203775,3.86661752131106,2.58559383387067,3.76483660256282,2.62577013323584,5.66966933427583
"GPM6B",6.50994837242161,6.27192808341884,6.70638731361415,7.34704608196439,3.59843996762445,6.72392695458067,5.38749814689462,5.4892671929732,5.56465726068928,3.9697463344275,7.18008735632188,5.15368609530912,5.59280283999114,6.19312296122854,5.01822608727282,7.01130176054945,4.82815799432285,4.58511145484682,5.56421620025085,6.17198277422316,1.70682972435674,5.93529905397544,2.96666603719197,6.36523518428613,7.33810392923002,1.42315640306808,4.8046944998333
"CP",2.22430614294919,8.40385344589682,-1.01039822244652,-4.21625682600287,-3.74346942567369,0.205628256227049,-0.161088512880105,1.36332113893495,2.84149776053824,-0.555712977273944,-0.701461017698247,-0.857663255596452,-1.08740246824652,0.186837988376655,-2.26887899581619,1.72131473539545,-0.0798707633226845,-0.717874115849637,-1.47784232203879,-0.883532607345974,2.52890190764852,5.84471373320323,-3.12738845497037,-0.216178060149465,-1.02085223611423,-2.69776715676275,4.15649711772
"SCML1",2.21818340724604,2.66244867413799,0.901308110121477,0.949082767514022,1.76348073782597,5.42746124223811,2.69857271816084,3.52345876890184,3.01971831817069,3.26827405492302,2.44424881784812,5.08132469620121,1.98166661521471,2.1948386525277,0.292506368252588,2.33902284890248,1.73081031523557,2.89345702457695,0.509398685741766,2.79436792668882,1.76215529675189,3.79204595446606,0.0866872411458116,0.634903175469285,-0.63500262788102,-0.093597598460052,1.58373209726495
"HDAC9",2.10384976691835,1.08062812000755,0.419378256614529,-0.213542522315979,1.42513092008884,0.521047373102996,3.9599133738282,0.868390565190409,1.24171163391173,0.751336078677819,1.83073940811401,2.48082742516923,2.56843694071405,0.759058917158126,-0.073160167778366,1.40591189004184,1.89010825481691,0.89137996737252,-0.71098901636073,2.70267888060746,-0.671710526448503,2.65470195646767,-0.0588379453114129,3.26788962455507,-0.117085755388465,-1.02514398580457,3.70505005874701
"LMO3",-1.46634419766237,1.27788679270738,0.583725232748897,-1.78065888761028,-4.12766339967484,-3.77325884533971,-2.28245191828206,-0.863280241547171,-6.31028716816934,-3.04775849211744,0.216058080507051,-1.847353121784,-2.32486901201505,0.345847644545516,-6.0858750368638,-1.7423793236794,0.454860410623973,-3.68035892077489,-0.741860956166109,-1.37646980110969,-3.93194401505359,2.78643699773081,-0.288678511384611,1.00626679447478,-2.60542983920392,-0.328574810121912,-0.29378756414144
"UTS2",-0.989992057954885,-1.77940086530109,-3.27517125098878,-1.36646378935422,-4.50344232859239,-2.61580215202188,-9.96578428466209,-1.52375173562382,-9.96578428466209,-3.03528903189357,-1.13992168262505,-1.08555615377256,-4.57105951436435,6.581050719914,-9.96578428466209,-1.63652829263946,-3.31903309376208,-1.27505851340524,-4.65176075956138,-2.7804898737467,-0.822856206245914,-1.05769396198816,3.45539081935973,-2.57782010145147,-1.33213400220292,-0.0036016065717452,-0.410661423712027
"TNFRSF9",0.0357027751565805,0.243400927646703,-0.0261050822924845,-5.50854442370867,-3.60887162812142,-1.03762634896582,0.243821557079285,0.31790967228065,-3.42139447134427,-2.38558221590891,3.07584538619727,0.786079499569209,-1.45967957662863,-1.52258977571539,-2.16306786226197,1.83369908902164,0.930765972303583,0.241069899351193,-0.381891306176073,0.63254004602622,-1.44921274008545,1.65259415203988,-0.205175186498598,0.547867617747124,-0.243231169690421,-0.049404582153932,3.75224186646322
"LTBP1",3.66033486069545,1.33966785411228,3.88574055022217,0.934499960899975,1.44363806130695,1.00871247325547,1.3915826618014,2.95720635937328,4.21971793100042,3.7605008314267,3.89895770216084,7.39010409875661,3.0717281974373,2.88084176135006,0.914002712347701,0.505243464279644,3.1650104284062,2.37795958148061,0.496044073650254,0.914770623011956,3.22743238406583,2.26739617657274,3.72473714549651,7.05973872824215,1.92922728942543,-0.242787161703596,2.37700659096039
"ELN",5.76276769742801,0.922861290111821,-0.224422205446545,0.311108480443962,1.48563772180189,3.02366107492206,1.71105781372013,2.45895379144748,4.70038525250762,4.33222744627207,1.7875247309913,3.77255842676821,0.94870163418773,1.59431756296357,1.47890718179164,0.640468074141577,5.87680354550238,0.459984390810134,1.33355278274647,2.72761241676274,1.36263318599144,2.0215216479307,1.54608439288148,6.78906424309982,1.56112416845762,0.968422902719013,2.78131675568217
"FOXP3",2.81428522187125,-0.903984593254226,-0.75481066826363,-1.39689658742898,-1.45648681559878,-1.17586154486617,-1.09010998405974,0.522539654177347,-2.27162974580222,-0.812239171392697,2.61041684190479,0.123240378418283,-0.569875704925875,0.499722152871748,0.465008378479155,1.0202083014786,1.21543811551918,0.833093689839819,0.493655863562256,1.10370753689378,1.71908732911954,0.642941897725508,0.902827412715383,0.273833104817386,0.0624866611069894,-0.772158731046231,3.57085934417097
"PTGER3",3.38627092109602,-6.53655530936098,-4.64058916313935,-2.9309175563623,-2.29919678273196,0.275259542654972,2.08712648744425,1.01323514051769,-0.727201040221453,0.550687209195256,0.0976763526468588,1.16709099737516,-2.19960614395518,-3.22848266085945,-4.49233027979738,-3.00006022626666,1.20180678683,-0.131721964558524,-1.64423601008605,0.496021881446212,3.47963941908935,-2.74685491228922,-0.558055035686243,-1.15041780890509,-1.98227372267059,-3.73643656719715,-0.104761590977032
