"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"CARD9",-0.619270551496451,0.848798181244189,-1.24810786159569,1.11169907219742,-0.808437349299244,-0.320125852253377,-0.199255376063222,-0.182786075741673,-0.394031641158542,-0.783389931257558,-0.512513650651464,-0.413115187147815,-0.783389931257558,0.651683180632109,1.6140030448649,0.986228880227399,-0.783389931257558,2.06384804338205,0.264236151043547,1.76595900604575,0.714575238851626,3.57785175516093,0.723340120251171,-2.05289494843213,-0.118726938570751,0.660837367696284,0.423309237242387,1.83228243570098,-0.492078535042672,-1.68501351453148,2.78471335743699,0.517023672064581,-1.39213709716876
"DMBT1",-2.82623293226329,-2.31473259348316,-4.29335894269059,-2.46593839757888,-0.783389931257558,-1.35475948735473,0.696884090855454,-0.886299500835272,-1.55215635563791,-0.375197234747053,-6.50635266602479,-0.302226180444814,-2.11403524324603,0.0299828662157143,-3.30757280191029,-2.2446850959549,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.21424022557299,-9.96578428466209,-9.96578428466209,-1.18114943910457,-1.21424022557299,-1.39213709716876,-9.96578428466209,-2.82623293226329,-9.96578428466209,-9.96578428466209,-0.512513650651464,-0.0877333719335504
"COL14A1",2.86016825286164,4.64967293580854,2.38432615868584,3.65202751295585,1.75317662732212,3.86205458322547,4.45818511639851,4.16196827761397,3.47391676130987,4.00818208224212,1.94148196386898,3.17008529198643,4.85054941965199,5.70462301170161,2.17344728605727,4.34063347630369,1.35670725293538,2.46754034205384,0.202887833470143,5.56988598053842,5.13302915617786,0.276198865032242,-1.55215635563791,2.22373144513811,2.82395311640506,4.89970735706004,0.87263179113525,2.70287913851321,3.80951734320822,-9.96578428466209,3.79295943915889,5.57140377624388,-9.96578428466209
"TPRG1",2.34511246413563,0.566571640626761,1.80776706176642,1.99675027884918,4.28251393953742,1.97856174947575,3.61364951534525,2.49339115088994,0.546956178141411,1.17696099208944,2.85019934199064,3.66573384713967,2.62082097594152,2.31063095723059,5.17476592887641,3.76670116040981,-1.59509687785487,-3.8160371651574,-0.199255376063222,1.17696099208944,2.58760502005953,-3.30757280191029,-0.597277823154395,-1.35475948735473,-0.199255376063222,-0.734563103950902,1.60454581636871,0.714575238851626,0.0299828662157143,3.13438524646782,1.42277121932047,-2.17788172527066,-9.96578428466209
"S100A3",-2.63486740654747,-2.38835545662634,-1.9378782880922,-0.338250400189295,-2.05289494843213,-1.7809089417538,-0.103146927103293,-3.30757280191029,-1.59509687785487,-3.45798964446339,-2.46593839757888,-9.96578428466209,-0.619270551496451,0.24000896473507,-1.31832585820717,0.934327778315369,-3.8160371651574,1.42814239097833,2.67829730860359,1.3956112485038,-0.182786075741673,-9.96578428466209,-9.96578428466209,0.412510571249805,2.08440448293435,2.73573878191235,-0.356605546520108,3.58628436541317,2.38432615868584,3.11619838466359,4.073905901475,0.138814468902282,-9.96578428466209
"ARL4C",-0.710755714843358,3.01631802229467,-1.46992925777492,1.09828479572342,2.97471284979612,1.55630678422498,2.16059754588055,0.12565110166152,1.48078212440398,1.57579637532908,0.112366523072563,0.714575238851626,0.29983076182237,0.138814468902282,2.74437640712083,2.70287913851321,0.0854246562526777,3.27664554289562,5.22693233628914,4.23886327149576,3.72911766676647,3.49837853400646,3.85409541516792,3.99013800935645,6.74632620428241,5.77375902022687,3.48941448485301,4.7010499600394,5.41754875763856,1.60454581636871,6.15037689113169,5.47738590999818,3.61364951534525
"RAB42",3.84508854950412,4.53050778064826,1.60928217991657,3.54855992669525,3.38970446693585,3.37169824670375,3.09440499380133,2.81782788059395,3.66459661308986,3.79399989430343,-0.267079617891743,-1.0862010350493,2.99837605443825,2.23603333200583,1.17696099208944,4.17480586894094,-1.88363524330822,3.19550508918433,3.60537580326534,3.06884275453526,3.22357700580371,2.75082085667328,6.04485308567615,0.808179083771471,5.95189081100522,3.61835613412171,3.02165738827403,4.48549123176126,-1.68501351453148,5.39235177225177,5.28210615246625,3.6253873967157,5.44198137841334
"PDCD1",-1.31832585820717,-1.14880066140671,-0.997117491466879,0.67897330785417,-1.68501351453148,-0.619270551496451,-0.394031641158542,-2.17788172527066,-1.9378782880922,-1.68501351453148,0.0157829972409275,0.774839759827326,-1.24810786159569,-0.710755714843358,2.98020813973469,-0.432454552356253,-5.57346686188333,1.09828479572342,-9.96578428466209,-1.35475948735473,0.0440443327060212,3.64742964422186,1.00072116724365,-1.18114943910457,-0.968604803724466,-9.96578428466209,2.40626454061069,3.73563048366954,-9.96578428466209,-1.21424022557299,0.723340120251171,0.949348164288563,0.816394909169121
"SELL",1.28154989336664,2.40626454061069,1.89956236015469,2.991136320059,2.53630161932382,2.16382072649042,2.51374338459426,1.43349363984688,2.4727476930995,3.10785522562114,3.34354995273888,2.31063095723059,1.45470232816369,1.43882511317562,3.93649660685157,2.46754034205384,0.705756782049797,1.75745001623129,1.80776706176642,4.19700039552755,4.65426367208226,3.63587045217971,6.59217295535468,1.13158948432814,3.86799527533757,1.73595535401226,5.32951830959071,4.28251393953742,0.993493221058416,2.34511246413563,3.82995101162497,2.98020813973469,4.53611508403112
"IER5L",-1.21424022557299,-0.166502663140165,-1.18114943910457,0.29983076182237,-0.859875776090929,-1.63935479753978,-0.432454552356253,-1.14880066140671,-0.0573916638883367,0.614474282837701,-2.17788172527066,-1.9378782880922,-0.302226180444814,-0.512513650651464,0.0579700686373299,0.311503115468269,-0.492078535042672,3.19707905294604,1.29337048420475,1.38460245765075,0.808179083771471,1.74889054264591,-1.21424022557299,-2.72737954533701,1.25156762060825,0.566571640626761,-0.533242384273829,1.91876784932515,1.93016960815008,-1.0862010350493,-0.0130430374755989,2.98386007192363,-1.7809089417538
"HBA2",6.82643408402933,4.82685351831063,5.96025684360989,8.44617764057654,11.1544073887159,12.5240889041438,8.42025921648263,8.27058033280431,6.92767131127904,6.39473705925586,7.52255014665696,7.11915901738176,10.8993274644514,7.00821570379058,5.71289837352952,8.01123284725366,7.37121905746066,12.9006915536528,6.15200083923229,6.64718497205416,8.40075564944455,4.45226595448108,14.390152897797,3.32351418724139,4.46799673637631,7.07383094209279,4.44367295027579,6.50431847528803,7.27007101960413,11.0838256655341,8.33651102289706,2.99294966248085,10.3977398682395
"DPYD",3.22512065568444,4.81716274943467,2.64177721169212,4.74206012223017,4.16599230967975,4.00997413891734,4.40945882607164,3.52869633035568,4.13101321308385,4.61005037242408,4.45424170806416,3.43975609871484,3.70165994392217,4.58622430692219,5.50909406574708,4.80998029778293,4.31259257234353,-0.0424567992428948,3.34070468006655,3.89733724749631,3.63587045217971,2.72922645499115,3.06539997747876,3.59943682303214,3.81977035374832,4.55894106113082,4.92699567304275,3.16848158457264,2.7992945749546,1.33399611819645,4.54664756046618,3.32062908470826,4.30604345620044
"PARVB",5.32700465272069,4.90645772216199,3.00198234313243,4.69270615762823,4.33277952963282,4.31476902107304,4.38411889973073,5.0409362542535,4.7714102346452,5.60706394546116,4.20171226637827,5.24682608899958,4.278802538435,4.66226247700561,5.31037647839597,4.9699793076278,5.93524757116826,4.45555737551287,4.61770988381262,3.60656067113819,4.58381991481383,4.20484498579147,3.85608932750367,3.78041509486169,4.11694690774659,5.59517541242856,3.53742032487834,4.76611807126662,4.66794887844284,2.4727476930995,4.53673677456944,4.4867787201702,5.3681048081925
"PRELP",1.66493787744175,1.89956236015469,-1.31832585820717,0.379620962055708,-0.808437349299244,-0.166502663140165,1.75317662732212,1.27560307933685,0.537047519404657,2.15412950079018,-0.833927324053294,1.07107616201096,2.81372989448141,0.978927776381399,0.60502015306241,3.39108029675679,-1.51045706435753,3.07570375921938,3.20648694439261,4.3903237527283,1.96753753607086,1.26963165094044,-9.96578428466209,0.390667685559667,1.202260983562,3.18285117588658,0.276198865032242,2.97471284979612,2.90900499815204,-4.29335894269059,1.74889054264591,4.98645644541879,-4.0350469470992
"CNR2",-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.608232280044,-9.96578428466209,-6.50635266602479,-5.57346686188333,-9.96578428466209,-5.57346686188333,-9.96578428466209,-5.01158797427521,-6.50635266602479,-9.96578428466209,-6.50635266602479,-5.57346686188333,-5.57346686188333,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.83135796444116,-1.83135796444116,-9.96578428466209,-1.11716134423275,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.62593428177746,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.83135796444116
"CLDN4",1.41196851036013,-1.31832585820717,0.949348164288563,1.18966644665005,-0.783389931257558,2.63946371690372,0.774839759827326,1.77862912589557,1.22094900446678,-1.9378782880922,-5.01158797427521,1.74459168654238,-0.0276749584428483,0.202887833470143,-0.471928835421265,0.986228880227399,1.07107616201096,5.88291200133235,5.48384801589938,3.08932865133343,5.87874986022214,5.52672614010583,4.09432053429595,1.25156762060825,-0.641603738043346,-9.96578428466209,4.8851350466313,4.44101861892424,5.51383811281681,-0.859875776090929,3.41156183099426,5.98529548747609,0.52707033551266
"PCDH18",-1.55215635563791,2.12465899041952,-0.356605546520108,1.46519088792598,0.714575238851626,1.5854433189362,0.732052073300289,1.11835972595306,-0.320125852253377,0.993493221058416,-1.59509687785487,1.64200835725712,1.75745001623129,1.20851725980554,-0.215914857265243,1.12498976997866,0.848798181244189,0.227741075839128,-0.182786075741673,3.55593882799576,1.53156860881496,-2.46593839757888,-3.04692104738749,-0.0573916638883367,1.60928217991657,4.14901542664473,0.0717626693000913,0.888304895208487,2.02892271059601,-9.96578428466209,2.06384804338205,2.44916515681218,-9.96578428466209
"MAOA",7.70231815988368,2.69844075617584,4.05667022618442,6.47526326271926,6.00856308058516,6.17654219242298,6.72206977539855,7.6580043482978,6.29390381783547,2.81578034258224,-1.59509687785487,7.1945697350813,4.78664863250333,4.78925975143968,3.23281422682296,6.39884627993802,5.40227876918134,1.34539637539127,4.66624531014182,2.22373144513811,4.73449286102611,5.04005952909456,6.16392133494398,5.53794830111146,0.177598929327733,6.0040743632201,6.91170356433953,-1.21424022557299,-0.134477040860036,8.94468571020848,6.01393117114644,4.2638607131876,4.98098494918239
"KAZN",3.17008529198643,1.50639883152745,2.66471037684349,2.56827537178828,3.63470942279072,0.546956178141411,1.9712216418545,2.63017245928108,2.27232185276999,1.53156860881496,1.81188199621867,4.28177242274433,2.39807669206745,1.60454581636871,2.76362403232193,2.42250213510056,2.70509321973489,2.64177721169212,2.62784026504398,3.74642026577657,3.26918279585539,3.17488574575301,2.38984210897583,0.368489000645104,2.91666771722005,2.16382072649042,2.35360559133812,0.660837367696284,3.45299071166983,-1.39213709716876,0.334568275666133,3.28702895733093,-0.356605546520108
"IL1RAP",2.39807669206745,3.74856857239182,3.66573384713967,3.47131754424631,3.52117640172756,3.75392538472808,3.36050474633969,2.92238816500384,2.54126701758583,3.57179814170986,0.651683180632109,3.03931389357762,3.19392940637054,3.93932062257951,3.95800743316478,3.76564082298086,1.68302266506368,-0.533242384273829,-0.0276749584428483,2.37601248772974,1.84438565300257,0.00144197417390632,0.24000896473507,6.77453670723411,3.03931389357762,3.29292895549713,0.911499848861108,0.595503660502742,2.33370995434728,-0.394031641158542,2.3953370500727,3.41020540456781,1.85638817681409
"HLA-DRB1",8.23021742640825,6.30434675797064,5.95328852312393,7.95129054402607,8.18597058206781,7.38612978122141,7.71308402423148,7.33253787891772,7.21840339876277,5.70434634713571,6.86171969147699,8.12603845988643,5.638392469571,7.00350104660282,8.17697594697214,7.49514349489595,4.99145381955839,10.3390605347705,8.07060936504181,10.2141503107476,8.64024855199486,12.0935994579479,10.2464330282484,7.42358657435341,8.89887644813491,9.72564062507311,11.3600849424436,11.0676703088234,9.05590873291158,8.33239913521707,11.0334099236128,9.90308498094832,7.99724159171587
"SERPINA3",4.3604345131512,6.55797673879497,3.66687018544739,4.40945882607164,4.41893202298725,4.99507743149985,3.19077286853788,3.10114578420201,0.714575238851626,1.23327453899093,0.496717987935177,1.39011735366633,4.38963564099109,3.15558734129687,3.58508272029882,5.87654150286734,4.19069386653688,3.06194896509074,6.54768116991761,0.517023672064581,3.01810000750257,-0.182786075741673,-0.471928835421265,11.1265696171383,4.62824867128617,6.09531262134513,0.444667066841908,3.51235332225663,8.88139237548157,1.59024270806259,9.52816300277648,1.51146803927587,3.6961051278772
"AKR1C3",6.405328703439,6.05725530022051,5.57745904122809,6.15139207289003,6.97028999149257,5.08750527283343,5.86816817890815,6.97155504948299,6.49122779298644,3.90986908864258,6.46550110454614,7.36028525627228,5.89702255249054,4.18832179260413,5.6229596260907,5.6229596260907,4.37788724511564,7.49073858477851,7.00978383855359,6.28560566151022,10.0246978250628,6.4896232115786,6.05074111097587,5.57655237010669,6.41195156767514,7.03431477394394,6.85911232081834,6.07126927520673,4.73611776175452,10.8248004648605,4.48291280287085,7.94585931953799,8.31954116615808
"S100A4",4.90019057485693,3.77410178142063,4.51102519398807,5.19183897234566,4.37302172437071,3.93932062257951,4.88854844147928,3.70608844879118,4.93267539577202,3.88957088709043,4.52988339950768,3.98468048425219,4.09178444720043,4.30968552377362,4.71594826657474,4.87582920034616,3.04281941113493,9.07318023811677,6.81302437934757,8.69922887224822,7.84122466509734,8.90207659497448,8.96466143107357,5.57443458562075,7.2502131329201,7.23314988561345,7.71425238762615,8.12003565254386,8.49649830146287,9.41155547571947,8.24845419081439,8.66003512464178,7.58564611606844
"FAT4",3.53866231448749,3.26318467874064,1.31092173523034,3.62889021902782,4.25027946612286,3.36611235243137,3.04106771708669,3.1668760924852,3.03403959435364,3.75392538472808,-0.0724827538015237,4.17400685748892,4.19306204671554,3.37309134746948,1.62807365419614,3.52368740234559,0.956800118051576,-1.02620507034739,-0.199255376063222,2.3648525400612,-0.338250400189295,-0.710755714843358,-0.356605546520108,-1.14880066140671,0.816394909169121,1.05032755355842,-1.39213709716876,0.151858816727005,0.29983076182237,-5.57346686188333,1.41737997597302,1.33399611819645,0.476122419880152
"RYR1",0.87263179113525,2.11136523092765,0.723340120251171,2.03245353722596,0.723340120251171,2.65328936215566,3.07570375921938,1.57094860517333,1.36232961017157,0.856786546288081,0.455228571117139,1.54151483946068,1.93016960815008,4.20797091744265,4.14901542664473,3.11119828131907,1.97489636376201,2.13454953446445,-2.31473259348316,-0.734563103950902,-2.38835545662634,-0.215914857265243,1.16414264884831,-2.46593839757888,2.1013139010863,-2.63486740654747,2.8916136070392,-2.46593839757888,2.73357127092638,-5.57346686188333,2.36765063062196,2.60667910442159,-9.96578428466209
"CD55",3.52368740234559,4.30166080372604,3.00916798887197,4.58982339832573,4.46603974334578,5.01082458666475,4.11194940246339,4.10358156367537,4.05319824318173,5.58769502068595,4.21497959762421,4.75333710805507,4.63058020593913,4.77720927974389,4.67021717817648,4.68206759130482,5.58769502068595,4.01533699141276,4.11111479926941,5.11232481643825,4.07989006820028,4.12606428007053,3.70498259633715,2.58038671760526,5.17795764509956,4.55526399773875,2.71391572110716,4.03395152579817,3.87784238913076,2.54868321815718,4.66055217682796,4.59878204013353,2.51626734437183
"EVL",4.74797810690445,6.33362051650259,5.20206503709629,6.28023255841689,6.5097116747596,5.84325527995964,6.44544531330331,6.46435787123077,4.9676758599535,4.1867382404547,5.65050609139183,6.11730024202814,4.61182156479038,5.65452146754953,7.30534130165004,5.69407228021209,5.63433188697192,5.57231368779123,3.76032741449659,5.92507370868998,5.29428990190471,6.6737118784422,4.84000996004033,3.06539997747876,3.98650195414996,5.41687351246891,5.57170714386231,5.40942488150401,4.71320090315899,1.69643902065575,5.43732762663662,7.34323902421044,4.02777332885717
"XRCC6",6.64847982388707,6.73607716153292,5.9083565904789,6.92648577157431,7.08471273634356,6.49074660592279,6.95908619645673,6.76209629533472,7.10476646857952,6.30142302951192,6.24357388310472,7.6293639063998,6.48060442574297,6.62323771058634,7.24165907279323,6.84160837480934,6.81263940744176,7.46940575755464,6.88863367296184,7.32022290404357,6.71247197407303,7.599250835382,6.87800185106403,5.69935729089945,7.0076552423284,7.40267954741471,7.51199769348387,6.46337723539583,7.20634041689974,5.61532800953532,7.05648598709302,7.40676623963062,8.08592916285839
"S100A5",-9.96578428466209,-9.96578428466209,-3.62593428177746,-9.96578428466209,-1.9378782880922,-9.96578428466209,-3.30757280191029,-1.99424073071132,-9.96578428466209,-1.24810786159569,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.83135796444116,-9.96578428466209,-9.96578428466209,-1.7809089417538,0.732052073300289,0.934327778315369,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"TPK1",3.86601776143616,1.76595900604575,2.43855900692367,3.28110473161226,2.46754034205384,1.69198075060328,2.17344728605727,2.12796337812358,2.47534433714261,2.08440448293435,1.75317662732212,3.6089274915212,2.54621538477936,2.92428995151822,3.02697706628104,2.66015281487638,1.29337048420475,2.15736714811149,3.09102275091852,3.23434802990267,4.02511740940147,3.85309742464605,1.50131174924366,0.0157829972409275,2.40626454061069,3.27813347108124,3.95800743316478,2.96365907302211,2.26933242973416,2.18935017019567,3.8319785504885,2.70951121443197,2.63017245928108
"MME",6.72316261240218,4.82176122880887,8.6475699521847,6.12186501419864,8.58676849567819,8.6635616620305,6.95722975941349,7.74524405608426,8.56628622106319,0.0157829972409275,0.740711733399101,7.52466707616432,5.73175347140729,3.93366705238631,4.73936208314174,7.5191723144545,2.06039331222714,3.29145621645449,4.02777332885717,5.49348722487798,5.06613225533862,3.34354995273888,5.34947143747169,3.11952218532947,1.83632813392398,3.16365973836986,7.04811627582932,4.0678968095516,4.64679628977473,0.903809558578697,5.465027589224,7.33932448121029,5.4832031062796
"LAMA2",0.379620962055708,3.97645529070188,-1.46992925777492,1.76171078436334,0.202887833470143,2.25429168632222,1.82007682109751,2.81578034258224,0.696884090855454,1.97856174947575,1.4756037446846,1.80776706176642,2.89355636930543,3.51614125119857,1.07792657868507,2.72049737048235,0.714575238851626,0.0299828662157143,-1.99424073071132,2.90130136195475,0.190298791626594,-1.63935479753978,-2.2446850959549,-1.39213709716876,1.90342396588874,2.40354041774525,-1.51045706435753,0.880489626687819,1.11169907219742,-3.17136841831198,2.38708677001591,3.97370310550842,-4.608232280044
"MMP1",-0.641603738043346,0.696884090855454,-1.14880066140671,-1.35475948735473,2.09457389798005,1.28747229511907,-2.63486740654747,-2.46593839757888,0.60502015306241,-1.39213709716876,-2.31473259348316,-1.9378782880922,-1.9378782880922,0.556797246592743,-3.45798964446339,1.11835972595306,-0.471928835421265,-0.619270551496451,-2.05289494843213,0.334568275666133,2.34227027440455,-9.96578428466209,-0.338250400189295,-1.21424022557299,2.85817997382465,4.76080642342386,-9.96578428466209,-0.664288089679538,-1.73216460790239,-0.103146927103293,-0.471928835421265,2.07416287550701,2.625504294584
"TCF4",3.84709494026056,7.10895301990547,4.04797455136936,5.97546969449628,5.27765006272485,5.55093143853093,5.65681096046761,5.23576534741495,4.49319898371805,4.79082415740612,4.47190277650674,5.08325592499714,5.39612523014054,6.1860845184793,3.80539564898017,5.19459928185394,4.86299682431827,2.70509321973489,1.94148196386898,6.57154029956645,3.53617726514188,2.47534433714261,3.47651130394043,1.59502618406585,3.12614690155444,5.73039541060883,3.79919094423653,2.65328936215566,4.2001433520364,-0.533242384273829,4.16920347352485,4.71814239656062,3.07056106707866
"DAPK1",4.39992301373686,5.59726299036976,4.45160676821315,5.44463394065702,4.34631870129898,4.06531380270103,5.18867785242434,4.21497959762421,4.67869167999279,4.16035551679442,3.91561650361743,5.55829825119776,4.54726472981205,4.86001922694698,5.9791336257134,5.42629830535944,5.56836658634531,1.83632813392398,2.66243339556135,4.2227272938176,2.67604168737974,3.98650195414996,2.31063095723059,2.16059754588055,3.19707905294604,3.72257531541019,3.84106737753033,2.44387182839776,2.65099426933805,0.888304895208487,3.78251340814103,4.68375258920821,0.74931972457408
"HLA-DQA1",8.42631088665479,6.51839350620812,5.17915272058281,7.31995205338803,8.92914298841683,7.06889648279236,8.19525407998771,7.92725055621117,6.59471275425173,5.66451128438714,7.29039675587755,9.9462059515937,5.27876537616561,6.74686361595023,7.17353723181913,8.19486025206797,4.32416254095205,7.87061747734107,7.04210804192111,9.75925738626078,8.21534370185504,10.6751816846917,9.47929726425814,6.16251217773008,7.87492603560149,9.49911040341144,11.7048680748999,10.7484201400308,7.17493566651486,5.69156208057483,10.9883800698848,9.74195735195343,8.04357964115608
"S100A2",-2.54793176977619,-1.21424022557299,0.52707033551266,0.151858816727005,-0.338250400189295,-0.134477040860036,0.52707033551266,-2.11403524324603,-0.492078535042672,1.04334450487717,-3.8160371651574,0.614474282837701,-0.394031641158542,3.55102375624274,-0.808437349299244,0.864730922314751,2.02892271059601,3.48039439001216,3.25111310917129,2.50360315630226,3.96726084851222,2.13126021466086,3.31484151284709,-0.913216233857933,2.24823120674876,3.15072213308598,-9.96578428466209,1.35106289894039,2.04997920270779,2.00755433613827,4.021568560577,2.5609594583376,1.54646235816709
"SPRR2B",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.02620507034739,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"ADA",1.63273352595054,5.91817153170901,1.12498976997866,2.3164354110105,3.33927993667514,5.10017873175224,4.43369392606959,2.7614980445501,2.41710988423005,1.93772102576179,3.06712239296616,2.70509321973489,1.53156860881496,2.21754093986252,3.92324427918635,3.09271486352265,1.70973175942069,3.28555017999677,3.08423438389024,3.88957088709043,3.66231945210744,3.6961051278772,4.48420259334689,2.83612611823494,1.59024270806259,4.17480586894094,3.23741075271918,3.00378211262842,2.61612240464668,3.53244164668783,4.36534259782577,3.393828026453,2.40626454061069
"ANXA6",5.99460235099943,6.56118864308143,4.64449083598079,6.83467329754358,6.19556414382548,5.60883880579559,5.91912552162054,5.61267686223421,5.86272413359809,5.04049795827222,5.86816817890815,6.83909038402976,6.02814918902856,6.02969581765106,6.14100354819455,5.45782408570833,6.04419737480181,8.11634916012915,6.18430013332369,7.26135215972308,7.51452470647914,7.21072978088223,6.65221399198938,5.63316961824104,5.78059881915877,7.59694259430518,7.23391681257911,7.01592791945248,6.99707783935045,4.42566070941087,6.49794761435545,7.75869626117325,5.97386379392557
"ACSL5",3.77936479265973,3.79815422743359,3.33927993667514,5.05098048478122,2.57070578853707,2.87794052163707,3.50092949398661,4.42834342143095,2.91666771722005,2.01471235152137,3.64397160076162,5.19381116075549,3.86106208522204,3.55839009872547,4.62240329624248,3.51235332225663,3.00018032561,2.35360559133812,1.06419306192749,4.15145296108506,4.65254385739768,4.37927438530316,4.08414932684686,5.20284866332934,2.95624255474381,2.85019934199064,5.27056631741578,3.95521979535127,4.27954558286886,0.732052073300289,4.23503770964215,2.62082097594152,1.4756037446846
"MAGEA6",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SLC22A4",3.65889695712685,0.576280257621355,1.16414264884831,2.80549883497892,1.34539637539127,1.06419306192749,2.87990177131498,2.23603333200583,2.9783787011927,0.345964030342872,-1.68501351453148,2.70066165415274,0.264236151043547,1.57579637532908,1.11835972595306,1.07107616201096,-0.232768962976124,1.68750866072073,-0.267079617891743,0.880489626687819,1.89180800103544,0.669933835668961,-0.533242384273829,-2.38835545662634,-9.96578428466209,2.13126021466086,1.36232961017157,0.732052073300289,0.423309237242387,-0.284545872884282,0.911499848861108,3.75819655960675,1.23939804156656
"CCL4L2",1.57094860517333,2.23296768053165,3.55839009872547,2.77631458511622,5.01439993012814,6.62206646603219,4.79134524931415,1.79535136516656,2.00036062868352,2.9412941496344,4.26536187875761,4.86497848053574,4.29726479694994,2.11470017240548,4.18594581209199,2.44387182839776,1.25761413004954,2.01113778318899,2.67604168737974,1.92257845650856,-1.63935479753978,5.44164946495288,-9.96578428466209,1.09828479572342,2.7826182437361,1.90342396588874,4.46734470028056,5.04005952909456,3.27515607854601,0.687956494044482,5.23193155110372,1.57094860517333,3.88274085587968
"BLM",0.390667685559667,2.86016825286164,1.32826202860941,3.00916798887197,1.25156762060825,1.26363540356833,1.07107616201096,0.0579700686373299,1.72726701073491,0.94185751900344,2.16059754588055,2.07416287550701,1.202260983562,1.77019475495132,3.31193899694826,1.26363540356833,1.13815914522947,-0.0424567992428948,0.934327778315369,1.52155333054509,0.964213777946939,1.29924465779607,1.8682916687728,-1.24810786159569,0.288063200325316,0.888304895208487,-0.375197234747053,2.24519139306431,0.517023672064581,-2.38835545662634,0.0299828662157143,0.0579700686373299,2.18301003676225
"DDI2",3.94495212426223,4.11445031902788,2.991136320059,4.57658260165936,4.23120197665604,3.60656067113819,4.89922397735945,4.39718687894321,4.11278352311619,3.66345848188466,3.39657053282186,4.7729941055218,3.79399989430343,3.86898301674333,3.87489530576721,3.98103063083276,3.53119428793739,0.766383141001298,0.956800118051576,3.69721780342278,1.98221784631558,1.75317662732212,1.66493787744175,2.14763232682386,1.89180800103544,2.8641366092102,2.63946371690372,1.10500752476097,1.70088355602827,-2.31473259348316,2.34511246413563,2.52882133100913,0.705756782049797
"C5AR1",2.37878903793411,2.46754034205384,0.486456955768731,2.5061449029796,2.8641366092102,3.65432096394498,3.25716151983692,2.03597574366513,2.6463931012189,1.98221784631558,1.48594198341242,1.92637902519988,1.09828479572342,2.22989550083389,1.66038103524241,3.99376492356857,0.848798181244189,2.04649106019403,2.50360315630226,3.83501452602152,2.22063951287686,2.81372989448141,4.10190215595312,0.334568275666133,2.41169740352087,3.76457970566259,2.68504308947668,2.06384804338205,1.71852602646226,-0.150400988848548,3.49454361670084,2.97103765983029,2.49595093694278
"PDGFA",2.33084518962342,3.81362729553809,2.71391572110716,3.76351780730691,3.10952772179836,3.27067843671181,3.38556908753006,3.34212801783086,2.50360315630226,2.3648525400612,0.546956178141411,3.41562347512092,3.25111310917129,3.58147176803605,2.8341044040015,3.44241275178282,3.2312787913429,4.74367652706114,1.35106289894039,4.20171226637827,4.06875678516177,3.4503534839162,2.23603333200583,1.22712493444993,3.25111310917129,4.89292525848418,2.67604168737974,3.8177255726805,3.95335837319653,1.62807365419614,4.39992301373686,4.41555587466916,1.59024270806259
