"","Pat02","Pat03","Pat04","Pat06","Pat08","Pat118","Pat119","Pat123","Pat126","Pat14","Pat15","Pat16","Pat19","Pat20","Pat25","Pat27","Pat28","Pat29","Pat33","Pat36","Pat37","Pat38","Pat39","Pat40","Pat41","Pat43","Pat44","Pat45","Pat46","Pat47","Pat49","Pat50","Pat79","Pat80","Pat81","Pat83","Pat85","Pat86","Pat88","Pat90","Pat91","Pat98"
"MCTP1",4.28917049567547,4.58080877863789,3.50728722964536,4.10190215595312,2.44121786326211,4.76080642342386,1.78701447377343,0.546956178141411,4.84854783070633,5.16795999559299,0.215367972203479,0.94185751900344,4.51229010577038,2.11802742259079,2.57313211780203,5.05445780270315,4.02688856552704,3.31484151284709,3.43842593538911,3.30319624698775,2.58279683350304,3.99013800935645,5.79001609280517,3.2127249609901,1.59502618406585,5.55431256447125,5.32376635941973,1.1833277060448,3.22203170248449,2.37323058358799,4.33063010277383,2.20507966574984,2.38432615868584,2.83207985267166,0.486456955768731,1.47040671081933,4.53424840339346,4.23120197665604,2.20507966574984,3.24503923411876,3.40612845656202,6.03013740717437
"FOSL1",1.32826202860941,-0.0573916638883367,0.0854246562526777,1.61870851231379,-0.940644722383579,0.633198686374004,0.379620962055708,-5.01158797427521,2.16059754588055,1.62339868237726,-0.394031641158542,-4.608232280044,0.288063200325316,-0.758769964484555,-1.55215635563791,1.32250505751888,-0.302226180444814,2.55360625668587,1.40108430150501,-0.664288089679538,6.00182475642587,1.9452331231349,-0.103146927103293,1.23327453899093,-9.96578428466209,-0.833927324053294,-1.9378782880922,1.00791308164326,-0.215914857265243,2.70287913851321,0.368489000645104,0.808179083771471,0.29983076182237,2.97471284979612,0.517023672064581,-2.46593839757888,2.56827537178828,-2.17788172527066,0.566571640626761,2.88966822508196,-1.73216460790239,0.486456955768731
"CALCB",-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.93236128312464,-9.96578428466209,-9.96578428466209,-5.57346686188333,-9.96578428466209,-5.57346686188333,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-9.96578428466209,-3.45798964446339,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-5.01158797427521,-9.96578428466209,-6.50635266602479,-4.0350469470992,-9.96578428466209
"NUPR1",5.5360839924707,3.96356660146223,2.74006405884686,4.29873162137693,2.58038671760526,2.26333493599651,1.01506932171765,3.21738583638005,3.23588020404933,2.89549651892662,3.9468244170964,0.227741075839128,3.95893545007629,3.58508272029882,4.62064505539979,5.84099187340676,5.33489001455384,3.40476690961225,5.20480586875336,5.96857464206598,2.15736714811149,4.29873162137693,3.65889695712685,3.52744572778007,3.36050474633969,3.69052884140146,4.79602662613882,3.88957088709043,1.55139296802745,4.93833284574948,3.37169824670375,1.16414264884831,0.0854246562526777,5.00813725229196,4.47514975087177,4.15307569905593,3.63703054796503,3.83703496615413,4.10525901871104,4.1835659121117,4.19778677679682,5.33810346323379
"YES1",2.29601682253322,4.6645397278488,4.58802497495536,4.25784038191872,3.65087941879937,4.73828145312163,4.57355630620312,3.9892298543215,4.50912574443665,5.74122426962313,3.57179814170986,3.64397160076162,4.29726479694994,4.67700075734155,3.33070180195338,4.60353733277761,4.20640879824841,4.18038659279099,5.55062367015343,5.71179773069543,4.95749676929931,4.51544754168201,4.14494369488099,4.6340704581335,2.11470017240548,4.67925488074983,5.72440470894114,3.62889021902782,4.25103734334185,4.278802538435,3.79815422743359,4.33635480664323,3.77515592076381,4.70658580598179,3.76987750480361,4.07133364052812,3.27217252864411,4.47644649720948,4.11111479926941,4.60472371090531,3.30027018363628,5.4101036211561
"GPX2",2.41440618208775,3.04281941113493,1.53655029553591,2.69621643405639,2.90130136195475,0.390667685559667,0.00144197417390632,0.138814468902282,1.3050950106667,1.50639883152745,1.36793014143188,-0.249822294406943,1.67400860861723,1.1833277060448,3.26017624257407,1.31092173523034,2.07416287550701,1.28154989336664,2.55114683733661,0.808179083771471,2.13454953446445,2.20820508950445,2.5061449029796,2.65099426933805,-9.96578428466209,2.24214516084958,2.24519139306431,1.99675027884918,1.89180800103544,1.68302266506368,2.66243339556135,3.09271486352265,0.888304895208487,1.73595535401226,1.06419306192749,1.09153059312062,3.12779833836582,1.86433474078243,1.5854433189362,1.09828479572342,1.01506932171765,0.412510571249805
"FOXG1",-2.72737954533701,-5.57346686188333,-9.96578428466209,-4.29335894269059,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-1.99424073071132,-2.38835545662634,-9.96578428466209,-6.50635266602479,-1.2827897009804,-5.57346686188333,-2.31473259348316,-9.96578428466209,-0.641603738043346,-3.30757280191029,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-2.82623293226329,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-5.01158797427521,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.86036693013812,-9.96578428466209
"BNIP3",4.1985727296605,3.24199268026593,3.8758783359503,2.625504294584,4.10693452559571,2.84016106714085,1.60928217991657,3.03931389357762,4.32560228463811,5.14897476615853,3.8084880230726,2.45706891128218,3.54114309068279,4.24267871601541,2.85019934199064,3.71050340148579,5.05489187872065,3.44771142651469,4.90212182917416,2.60904573067554,6.87947297571379,3.66345848188466,4.05580301346242,2.93376146033326,4.74098151200394,3.19392940637054,3.29586993101542,3.50728722964536,4.02245659153012,4.73557633149939,2.48310634496718,2.92238816500384,3.7719911892208,5.26644924788335,1.93772102576179,4.82481875891563,3.10618078829194,2.68279799870165,3.44771142651469,2.98020813973469,2.81987251676511,3.41020540456781
"MYO1D",6.93193120573586,6.96024525769869,6.7850404442857,6.85063692579578,6.7787473833571,6.74484728913885,6.49347121299094,4.09178444720043,8.12003565254386,6.14100354819455,6.34644281553737,4.05319824318173,6.38216574952831,6.43080377378931,6.5207522390612,7.76228901219679,6.20595937575549,6.16069837935075,7.18825254854427,6.03146136533543,2.86016825286164,6.51949472813215,6.9841449901914,8.16033030309608,7.54559004437089,7.03673409374008,6.35069171492605,6.25306271015037,4.16116212256344,8.50418736002221,5.76662166212954,7.90497173792648,8.23960330242581,6.78647874608785,7.24442092332484,7.81346697008059,4.81511426655046,5.58709491042963,5.95654459495027,5.86569615924798,5.21765725653233,6.6009684491812
"FOXC2",1.35670725293538,-1.14880066140671,-3.8160371651574,-2.2446850959549,-4.0350469470992,-9.96578428466209,-9.96578428466209,-0.913216233857933,-2.54793176977619,2.00396196615242,-2.46593839757888,-6.50635266602479,-2.82623293226329,-0.575615328461903,-1.46992925777492,-1.31832585820717,-6.50635266602479,-1.73216460790239,0.546956178141411,-3.30757280191029,-0.320125852253377,-1.73216460790239,1.28747229511907,-0.118726938570751,-9.96578428466209,0.67897330785417,-2.17788172527066,-3.8160371651574,3.17807719720577,-1.9378782880922,2.87990177131498,-3.45798964446339,-9.96578428466209,-4.29335894269059,-3.30757280191029,-2.38835545662634,3.76245512676321,-1.63935479753978,-1.39213709716876,-2.31473259348316,-0.0573916638883367,-3.45798964446339
"BDNF",-2.63486740654747,-0.0573916638883367,-2.82623293226329,0.138814468902282,0.276198865032242,-1.88363524330822,-0.968604803724466,-3.45798964446339,-5.57346686188333,-2.54793176977619,-3.04692104738749,-1.7809089417538,-1.51045706435753,-1.2827897009804,-0.687334826441606,-1.51045706435753,-1.88363524330822,-3.30757280191029,-2.54793176977619,-1.73216460790239,-3.62593428177746,-1.88363524330822,-1.9378782880922,-0.687334826441606,-9.96578428466209,-1.05589120089205,-2.93236128312464,-1.43050890804128,1.00072116724365,-2.05289494843213,-1.2827897009804,-0.199255376063222,0.840765337323874,-2.38835545662634,0.517023672064581,-1.43050890804128,0.67897330785417,-1.18114943910457,0.486456955768731,-1.18114943910457,-4.608232280044,-1.9378782880922
"ACSF3",5.50147099238001,4.30822979988149,4.94021374304128,5.3575871918729,4.28990822070734,4.63581242289583,2.49339115088994,3.88664768933046,4.61653414107945,4.78664863250333,4.32919537037884,2.54126701758583,5.11565754302993,4.361838527705,4.39923946637219,6.42359497767608,4.56626719108443,4.75066009578082,4.96859768040012,4.39650203366267,4.81460169103136,5.47284515164157,5.87801411663657,4.70437401597993,5.50401649497618,5.6244226277178,4.73015082384196,5.35441689677743,5.1135754912905,4.81665090133419,5.24530550174291,4.61947170326249,5.24720598552613,4.32344212995092,4.12109831208698,4.97595111629839,5.35159299620928,4.34915293440125,4.42633185523656,4.15631570949275,4.91938775829142,4.86547346957541
"CDK5R1",4.03218902476547,2.89549651892662,5.25780267573781,4.54664756046618,4.89680464649854,2.46492960112985,4.39101153641834,3.77936479265973,5.59248693737359,1.76595900604575,4.38756933436332,-1.21424022557299,4.61417977714315,4.43902466065849,4.69994023725026,3.64858048589177,4.07133364052812,2.91284144514327,5.77032692192567,4.23427137846462,1.93016960815008,3.79399989430343,0.138814468902282,6.84123095624335,4.39992301373686,0.345964030342872,5.41416936689918,4.38894720089362,4.58922417293047,6.0686923047696,3.31918436694194,2.24519139306431,4.90212182917416,4.37649876991979,5.22384726379035,4.7724663417462,1.92257845650856,5.12849962698339,1.29337048420475,4.94537360204972,5.05098048478122,4.96536872864737
"SOX11",-2.93236128312464,-6.50635266602479,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-2.31473259348316,-5.57346686188333,-9.96578428466209,-5.57346686188333,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-6.50635266602479,2.55114683733661,-9.96578428466209,-5.57346686188333,-4.29335894269059,-4.0350469470992,-9.96578428466209,-5.57346686188333,-1.68501351453148,-0.687334826441606,4.32632161803998,-6.50635266602479,-9.96578428466209,-6.50635266602479,-9.96578428466209,-4.608232280044,-6.50635266602479,-6.50635266602479,-2.54793176977619,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,-9.96578428466209
"TYMS",2.27828217953273,2.31353610328052,5.26194445889613,2.77209679219569,3.60181534972849,2.75296262523898,4.42968290905411,4.17160716458554,4.25633136547354,4.73882186931048,3.7094009292933,3.49965457781943,3.94962830831499,5.36004816948647,2.64869551958324,4.34986062353587,4.26686148394527,4.70879421028717,4.33920866255804,5.27467167134752,5.81252389583544,4.68543562141132,3.49326304228613,4.55034662246675,3.3278310517456,3.24503923411876,5.38822398505047,3.61718091815505,4.11943918357236,4.11943918357236,3.16365973836986,4.11445031902788,3.90313470372418,5.63433188697192,0.546956178141411,2.72922645499115,4.15469661382774,3.85708525122187,4.56504875003326,4.28177242274433,3.74211403157908,5.06785379731181
"C8G",-0.641603738043346,-1.46992925777492,-1.68501351453148,0.576280257621355,-1.99424073071132,-2.11403524324603,-4.29335894269059,-3.04692104738749,-3.62593428177746,-2.93236128312464,-1.83135796444116,-2.82623293226329,-2.38835545662634,-9.96578428466209,-1.68501351453148,1.71852602646226,0.0989584800881688,-4.29335894269059,-1.18114943910457,-4.0350469470992,-0.687334826441606,-1.31832585820717,-9.96578428466209,-1.46992925777492,-9.96578428466209,-2.82623293226329,-1.99424073071132,-2.72737954533701,-2.11403524324603,0.323081789503733,-0.394031641158542,-0.413115187147815,-1.68501351453148,-1.7809089417538,-1.88363524330822,0.848798181244189,0.0299828662157143,-1.0862010350493,-2.17788172527066,0.476122419880152,-0.232768962976124,-0.182786075741673
"GCNT4",-1.73216460790239,-0.0877333719335504,-4.0350469470992,-1.02620507034739,-2.72737954533701,-2.54793176977619,-5.57346686188333,-9.96578428466209,-3.17136841831198,-1.83135796444116,-9.96578428466209,-4.29335894269059,-2.54793176977619,-3.45798964446339,-5.57346686188333,-0.166502663140165,-6.50635266602479,-0.859875776090929,-2.2446850959549,-5.01158797427521,-4.0350469470992,-3.17136841831198,0.60502015306241,-3.45798964446339,-9.96578428466209,-0.356605546520108,-6.50635266602479,-5.01158797427521,-3.45798964446339,0.903809558578697,-2.05289494843213,-5.57346686188333,-1.88363524330822,-5.01158797427521,-2.82623293226329,-2.31473259348316,-2.54793176977619,-5.57346686188333,-4.29335894269059,-2.31473259348316,-2.93236128312464,-3.45798964446339
"POLE",4.46146307618571,4.78246098748659,6.4966700591943,4.65883984670027,4.38411889973073,3.54609188222903,2.76998326260455,3.21116798367419,4.67304754681734,4.96675345012643,4.72960714918943,3.0977793259229,5.24454460668511,4.45292483969571,4.28028824480273,4.69437878307554,4.49127590286693,5.38960122678738,5.3019899648791,4.29653082509808,5.56349374376253,5.13014837438822,4.68319114187824,5.71454776496417,6.14039012266195,4.54046130236645,5.26794772382071,4.27805911110695,5.44330826916553,4.85354660581543,4.60886836830988,4.73286612811578,4.84654346090612,5.10311992140274,3.11619838466359,3.85409541516792,5.22693233628914,3.51361707062133,5.35406421134056,4.12771581140639,5.65595282634709,4.77510323208565
"TRIM72",-9.96578428466209,-4.608232280044,-9.96578428466209,-5.57346686188333,-6.50635266602479,-9.96578428466209,-6.50635266602479,-9.96578428466209,-6.50635266602479,-9.96578428466209,-5.57346686188333,-9.96578428466209,-4.608232280044,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.57346686188333,-6.50635266602479,-6.50635266602479,-9.96578428466209,-9.96578428466209,-5.57346686188333,-4.29335894269059,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.57346686188333,-6.50635266602479,-9.96578428466209,-4.29335894269059,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,-5.57346686188333,-5.57346686188333,-9.96578428466209,-6.50635266602479,-6.50635266602479,-9.96578428466209,-9.96578428466209
"CD19",-1.0862010350493,-5.01158797427521,-6.50635266602479,2.92048386821087,-1.88363524330822,-1.46992925777492,-1.7809089417538,-4.608232280044,-1.99424073071132,-0.940644722383579,-9.96578428466209,-1.73216460790239,1.13158948432814,-0.356605546520108,0.423309237242387,-2.82623293226329,-0.103146927103293,3.98285671175612,-3.04692104738749,-5.57346686188333,-0.940644722383579,0.0579700686373299,4.19778677679682,-3.8160371651574,-9.96578428466209,-0.734563103950902,-4.608232280044,-3.30757280191029,-1.02620507034739,-1.73216460790239,2.1013139010863,-0.734563103950902,-0.886299500835272,-1.83135796444116,-3.62593428177746,0.651683180632109,1.29924465779607,-2.72737954533701,1.22712493444993,-0.512513650651464,-1.31832585820717,-2.2446850959549
"ACOT4",-0.758769964484555,-1.14880066140671,-1.88363524330822,-1.39213709716876,0.517023672064581,-0.512513650651464,-1.9378782880922,-5.01158797427521,-2.63486740654747,-1.9378782880922,-5.57346686188333,-4.0350469470992,-0.118726938570751,-1.73216460790239,0.368489000645104,0.00144197417390632,0.29983076182237,-1.35475948735473,-2.11403524324603,-2.17788172527066,-3.17136841831198,-0.554273296650016,-1.21424022557299,-2.31473259348316,-9.96578428466209,-2.63486740654747,-4.29335894269059,-2.46593839757888,-1.35475948735473,-2.31473259348316,0.368489000645104,-2.05289494843213,-2.38835545662634,-1.24810786159569,-1.39213709716876,-0.0877333719335504,-0.808437349299244,-2.46593839757888,-2.2446850959549,0.576280257621355,-2.17788172527066,-1.88363524330822
"ZBED2",-1.02620507034739,-3.62593428177746,-2.93236128312464,-1.18114943910457,-2.38835545662634,-2.82623293226329,-5.57346686188333,-6.50635266602479,-3.45798964446339,-2.72737954533701,-9.96578428466209,-5.01158797427521,-1.99424073071132,-4.29335894269059,-5.57346686188333,-2.63486740654747,-0.940644722383579,-1.88363524330822,-3.8160371651574,-9.96578428466209,-2.2446850959549,-0.619270551496451,-0.886299500835272,-3.04692104738749,-9.96578428466209,-2.63486740654747,-9.96578428466209,-5.57346686188333,-4.0350469470992,-4.608232280044,0.138814468902282,-3.62593428177746,-1.99424073071132,-1.99424073071132,-9.96578428466209,-2.46593839757888,0.252173413202027,-5.57346686188333,-0.833927324053294,-2.63486740654747,-2.93236128312464,-3.17136841831198
"CD163",8.46972727760209,5.38062556407212,5.78609969659429,6.26942594302787,4.51481660707872,5.47511731727486,2.74222184423398,2.97103765983029,4.19148369193759,5.3729869115613,0.595503660502742,2.66471037684349,6.69962103390185,4.76187031863884,4.68935507786467,6.15585040556668,4.26761070240877,3.8340032438822,3.72038792200975,2.25429168632222,4.63116250133003,7.26876186734569,7.3759169487505,4.71759417682425,5.15991169132003,7.70287221418081,2.24519139306431,0.323081789503733,5.70102222737039,3.9892298543215,5.72576841805743,3.6838087219258,3.27366507485719,4.76611807126662,3.29733817360183,4.43102115416736,7.4486614729588,6.00766645369165,5.58919420512638,3.92799124003948,5.42193016443821,4.8480469992631
"RPLP2",10.4016805924726,9.7623338650147,9.59206641021379,9.9136987543731,8.88289060926104,9.23328652432504,9.2018078169655,9.76654712851303,9.74099668555192,9.74992137018565,9.92816450516658,9.64308233705124,10.0260406191002,10.1279182519402,9.66172644480265,9.68756989613725,10.9318684340621,10.2007772517537,10.0513734613169,10.1838226839755,9.86356837794337,9.7087407654205,10.407937962433,9.05140201253402,10.5141035160625,9.95756786686127,10.5900077973074,9.69050614372231,10.0957148026955,9.90359719410446,9.90210524346562,9.89584940625992,10.0812051248974,10.5989559958283,10.1884046338092,9.85939656678146,9.82588259661144,10.4354317017451,9.16483403606052,9.82461035203455,10.0912780168703,8.72113679401198
"JUN",6.08939221598177,2.24519139306431,2.47014636704151,2.66015281487638,1.3790663992809,1.17056605679207,1.06419306192749,1.70973175942069,2.87597660213846,4.69994023725026,2.29307614674767,0.368489000645104,3.48297731978792,2.22681676504987,0.774839759827326,2.80136562762277,2.11470017240548,1.70973175942069,3.81670209431686,0.774839759827326,1.71413559385633,2.67829730860359,2.04997920270779,3.07741392423814,2.55606149049984,5.52985217335613,1.82822536035888,3.11619838466359,3.81157378292765,4.72033319465959,1.81598522720104,0.614474282837701,3.82283210158867,3.18126160428363,1.96384399836247,2.05693028838267,5.35899397879199,3.06712239296616,3.26017624257407,1.16414264884831,5.10563617745334,3.40203995474896
"GRB2",7.32229773813307,5.97294533323603,6.48673046008464,6.58677975258877,6.22979938972372,6.19300288956367,4.96813684380229,4.51102519398807,5.82784442395431,6.27967557630786,5.55031583610607,5.68624838368716,6.93570724778228,6.19102959516774,5.59009296857489,6.69350089651451,6.62732959460543,7.83397162989019,7.06825161160839,5.91147588044296,6.48994427066258,7.41211251514965,6.63924663644154,6.57062989995637,6.15159502354744,6.81942550014542,5.42931467391818,5.9736342335647,6.69767653219972,6.58602909955772,6.5082860240476,5.95863391005298,6.22459985847974,6.82719660113602,6.08408553077326,6.16532911710183,7.70016918745788,6.51949472813215,6.66179234654153,5.59875227021223,6.28929962479087,6.57608370001336
"SPINK6",-2.72737954533701,-9.96578428466209,-9.96578428466209,-3.04692104738749,-2.54793176977619,-3.8160371651574,-3.62593428177746,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-3.45798964446339,-9.96578428466209,-2.82623293226329,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.29335894269059,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-4.0350469470992,-2.05289494843213,-9.96578428466209,-9.96578428466209,-3.62593428177746,-9.96578428466209,-9.96578428466209,-4.29335894269059,-9.96578428466209,-9.96578428466209,-2.82623293226329,-9.96578428466209
"AMBN",-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.0350469470992,-9.96578428466209,-9.96578428466209,-5.57346686188333,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.01158797427521,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-5.57346686188333,-9.96578428466209,-5.57346686188333,-9.96578428466209,-9.96578428466209,-2.38835545662634,-3.45798964446339,-9.96578428466209,-3.04692104738749,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-5.57346686188333,-4.29335894269059,-9.96578428466209,-6.50635266602479,-5.01158797427521,-9.96578428466209,-5.01158797427521,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SLC25A20",4.76399575829385,2.78052008303922,2.99294966248085,3.2312787913429,2.96735308359463,3.10114578420201,1.53655029553591,1.15120939288489,1.66038103524241,3.05154611957793,3.26768560285999,1.93016960815008,4.2913825400231,2.8641366092102,1.70973175942069,2.10802256251641,2.95624255474381,2.63714650625315,2.59717358467203,3.32639353165766,3.26768560285999,3.25111310917129,3.44108503676099,3.17967027934743,2.12796337812358,3.65775431882786,2.9412941496344,2.82598909619666,2.71611294212415,2.47534433714261,3.35909943253201,2.41710988423005,2.88772021635919,2.88381629017539,3.02343279465228,2.67378253401974,3.23741075271918,2.98568257727071,2.35360559133812,2.83207985267166,3.28110473161226,2.51121500147097
"MAF",7.75047921836171,6.71082020637863,4.28547620132635,6.45452138780613,4.9882756758744,3.69164582430093,1.32250505751888,2.09794783553483,3.121181218448,6.6083805093443,4.52550514881967,1.96014098031077,6.02925409292175,3.25262759077256,4.35902913089513,5.58198386942881,5.0734346635022,4.15550638879337,3.69499159352052,1.50639883152745,4.65139617423713,5.50972750741206,6.04921689185223,5.33810346323379,4.84704481448389,7.03387446140182,2.45180455572049,5.67160475264093,5.3341749417822,3.9486942832656,5.2513782582442,4.14657376684796,5.71399817731505,4.13922389508799,5.05228546138912,5.45848043795954,6.48865960541067,5.16675560852319,3.7835614214378,3.83501452602152,6.31851569536729,4.44962740033535
"KCTD12",4.04884648119216,1.79118894150336,1.15120939288489,2.98386007192363,1.202260983562,1.15769051358205,-1.43050890804128,-2.63486740654747,-0.512513650651464,4.28917049567547,1.66493787744175,-1.59509687785487,3.2142802598049,0.476122419880152,0.67897330785417,2.41169740352087,0.986228880227399,1.22094900446678,-0.533242384273829,2.35078010073486,1.15120939288489,2.63482556778462,2.65099426933805,1.32250505751888,2.01113778318899,2.89743406292035,-0.150400988848548,1.99675027884918,2.58760502005953,0.138814468902282,2.08440448293435,0.67897330785417,0.423309237242387,1.44413695658759,2.25429168632222,0.903809558578697,3.43041909747961,3.59586166415425,0.669933835668961,0.732052073300289,2.06729452146853,1.03632749181776
"RPP25",1.60928217991657,-1.05589120089205,2.89743406292035,1.20851725980554,-0.940644722383579,-1.99424073071132,-1.39213709716876,-0.432454552356253,-0.118726938570751,2.58279683350304,0.723340120251171,-1.83135796444116,1.03632749181776,0.311503115468269,0.880489626687819,2.89743406292035,1.63737839487229,1.22712493444993,0.486456955768731,-1.02620507034739,1.87617311443746,1.74027998267288,-0.302226180444814,0.926758531986465,-9.96578428466209,0.252173413202027,1.88791513563813,0.0299828662157143,-1.46992925777492,2.71830682186701,0.687956494044482,0.0989584800881688,1.69198075060328,1.3050950106667,-3.17136841831198,-1.35475948735473,0.840765337323874,0.911499848861108,1.13158948432814,0.12565110166152,1.3956112485038,1.39011735366633
"THBD",4.47903649842731,4.0678968095516,0.816394909169121,2.37601248772974,3.29733817360183,1.00791308164326,-2.17788172527066,-3.30757280191029,-0.356605546520108,2.89549651892662,-0.375197234747053,-4.0350469470992,2.23909248294191,0.202887833470143,-0.619270551496451,2.48052364638826,-2.05289494843213,2.3648525400612,0.723340120251171,-2.17788172527066,0.455228571117139,1.81188199621867,2.81372989448141,2.14437273429198,-0.0877333719335504,2.20820508950445,-0.913216233857933,-0.997117491466879,2.47793631599449,0.252173413202027,0.556797246592743,-0.968604803724466,4.3512749612217,2.57555437330874,0.00144197417390632,0.496717987935177,1.68302266506368,0.16478627814334,-1.68501351453148,1.07107616201096,2.25731240568561,3.81362729553809
"GP5",-2.54793176977619,-5.57346686188333,-4.29335894269059,-2.11403524324603,-3.17136841831198,-4.0350469470992,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.29335894269059,-6.50635266602479,-4.608232280044,-3.62593428177746,-5.57346686188333,-9.96578428466209,-6.50635266602479,-4.0350469470992,-3.17136841831198,-9.96578428466209,-9.96578428466209,-1.9378782880922,-9.96578428466209,-4.0350469470992,-5.01158797427521,-6.50635266602479,-3.62593428177746,-5.57346686188333,-4.29335894269059,-6.50635266602479,-5.57346686188333,-5.57346686188333,-5.01158797427521,-6.50635266602479,-5.57346686188333,-2.82623293226329,-4.0350469470992,-2.72737954533701
"CPNE7",1.79535136516656,0.202887833470143,2.34511246413563,-0.471928835421265,-1.24810786159569,1.20851725980554,-3.45798964446339,1.80364035689067,3.49069847838818,4.20249608419658,-4.0350469470992,-3.04692104738749,-1.59509687785487,3.38142182027903,-0.512513650651464,-0.0724827538015237,-0.134477040860036,1.00791308164326,0.978927776381399,-4.608232280044,-6.50635266602479,-1.63935479753978,3.05848967787791,-1.18114943910457,-9.96578428466209,1.36232961017157,3.37169824670375,1.84036251865844,-0.734563103950902,3.18919200596365,0.740711733399101,2.34227027440455,3.35487525898649,3.20804897901997,-2.11403524324603,4.62474428907432,3.6253873967157,-1.7809089417538,0.705756782049797,3.55102375624274,-1.63935479753978,3.39657053282186
"FUCA1",4.90982109719036,3.70498259633715,5.28469919616905,4.90645772216199,3.9327226329752,4.82736176006918,3.27515607854601,2.04997920270779,3.64627788378955,3.95986287042251,3.57664306286428,2.8621537954829,5.27392611176353,3.12449357219531,4.24267871601541,6.98630853212754,3.31773820098194,4.59341353341443,4.36394199090941,3.58748501048987,4.19069386653688,7.98242893137132,5.47511731727486,4.43902466065849,5.84802195312644,5.36460744874083,3.26918279585539,3.15720543819248,3.92419492170948,5.17116678759074,4.55465024164981,4.36744096197086,3.86997008235441,5.42394787303621,3.81567788936053,3.37309134746948,3.86205458322547,4.36534259782577,3.79399989430343,3.48297731978792,3.59347329337305,3.53368792789948
"CALR",10.4097314144197,8.49437960657821,9.50358924380614,8.8055536495391,9.24688545442641,8.70356102244708,7.14640065912437,8.00753751775374,8.93546269448333,9.63192458919318,8.99101440436447,7.06631526674225,9.25146110733681,8.88466202035284,8.73566094337203,9.28376207090294,9.58413759941121,9.61882778751586,11.1162926211761,10.3074752025437,9.80162914995552,10.3149015423404,8.8860044000716,9.13036720697853,9.431729503287,9.28988286766926,8.43704875611031,9.38664068530814,9.26589863534454,9.78022970645486,8.9292021794268,8.50156254922491,9.49924995487986,8.94281063795091,8.65592778977276,8.4537274494104,9.89448584465202,9.11967002038172,9.32298943777588,8.72618749960767,8.6496908968218,9.55508948741765
"PTPN11",5.1326179679402,5.91195517316373,6.60882402431128,5.92720906667084,5.79444186062117,6.55276130410419,6.53248840166785,6.44378896584535,6.97362275458775,5.30272116534122,5.70849075507491,5.33202759444688,6.12476236717894,6.35545681676787,5.33917302417901,6.13813866156746,5.97615739075988,5.84099187340676,7.04516990579749,6.09467945305088,7.53947678948631,6.43030200171939,5.90089095330239,6.60734511054594,6.03476595487748,5.91650052991947,5.97798964645966,5.44065326615561,5.57322302581669,6.2462370516162,6.06611072305889,6.31398950436689,6.37592563437369,6.28837702030282,5.86915580198304,6.29867664236682,5.78531513994176,5.2843290465773,5.91243430670657,5.21649366760952,5.68820833921242,5.84048841157377
