"","Pt1","Pt2","Pt39","Pt82","Pt49","Pt85","Pt101","Pt47","Pt52","Pt67","Pt79","Pt98","Pt65","Pt90","Pt103","Pt17","Pt38","Pt48","Pt36","Pt46","Pt26","Pt106","Pt34"
"FMO3",0.762182747456457,-0.716823585475487,0.175535444068711,4.69452038572884,2.47053010037414,-1.15118585949167,3.01172452112593,1.09874455861177,7.96954484440716,0.515615876224891,-0.911461187411647,1.58499216514762,2.99260668165219,-0.00797835584663667,2.28151320002382,-3.91899515349585,-1.83550686497911,8.41667029374642,2.05039215458373,2.39281463492896,-1.01551039569816,1.34931476119675,2.24767600063075
"ADAM22",1.74861968267851,3.14379417419405,-0.568595433414103,-1.37448200443566,0.070944112019217,2.09324805328507,0.823756220215027,1.46582947152801,0.751572463569225,-2.26349333081542,2.11949341044697,-0.67947735492462,-2.12613274383133,1.92374673887974,-4.08392405314592,-1.56580992063193,1.05809459150311,-1.21921809564216,0.587888438961544,-1.93148492630912,-0.0949186780863507,1.87444063000007,0.627566278750816
"CELSR3",-1.28631159498309,-0.951058504805578,-2.62489274847146,-2.31756148209758,-1.45802463861596,-0.269949421553258,0.0939311494628924,-0.421937691979788,-1.64170709913331,-2.04107584906736,1.3077573317279,-1.47032255767927,2.62420422289864,-0.97973230433487,-2.3949984992895,-1.06861686576155,0.268895452507986,-3.26403661123254,-1.21604721772626,-2.32002710393344,-2.32585001304735,-1.0233035791704,0.183724021647929
"MGST1",2.81721816956178,1.95344422120338,4.06935788021687,5.59434991283491,8.00897509843333,1.03706346157046,1.68496884111704,3.50300163883311,8.77338376884895,5.76338307347705,4.11418121700072,2.50681883305792,0.844749628682081,2.5220205177193,3.55968315752005,3.57949685716639,1.66075742543952,9.28149428912321,8.49900031980744,6.27264789305329,2.66830866039948,3.03476843321996,3.84304366759595
"PGLYRP1",-4.24558902261763,-1.74462634997147,-9.96578428466209,-2.86304702394344,-1.31141746024549,-9.96578428466209,-4.49425455426302,-4.0922724352479,-1.47885492447229,-9.96578428466209,-2.69911351200817,-2.50028557162308,-2.9799062090771,0.00809312686914337,-9.96578428466209,-4.28463239427446,-2.35557887646079,-0.806754822923023,-1.4634461546607,-9.96578428466209,-3.22248065835174,-1.9500997701087,-9.96578428466209
"ST3GAL1",3.68488216588637,3.72795375071203,5.91007862378785,5.0939663334746,3.84113086583193,3.61070455878436,4.71934295050151,4.80452563966844,5.77290265569299,3.40620141055587,4.95561613802999,5.52164290597549,4.13701991472557,4.48118400489583,1.43152416144874,6.6631882696228,5.65060838234915,6.252943445952,4.63543883170053,4.01530980182788,4.91321491659188,4.1851657229617,4.26450303739929
"IL32",7.12047415150241,7.53834184159748,2.06227106606574,6.23325563203383,7.49891138454867,1.65235348945864,8.28895263983993,6.09314039121564,6.61583858421384,4.16411016551314,4.25160272429774,3.72714730250477,6.22284867085998,5.1221117188985,7.25446953201328,2.58450520240971,2.04267622783671,7.89951219374394,5.45982186088182,6.7442699968241,3.73955860288111,5.72046716060122,7.50060497385276
"TRAF3IP3",3.95234360127394,3.73561055564757,-1.74888305881921,2.55188930591912,4.24824178352766,-0.0746913455628219,7.22928187978813,2.83575284040822,2.54265614044462,1.75699814488903,1.7476875639552,1.47279614799031,3.6280392689228,2.04624759289101,3.9623384248788,-2.59907790549298,0.095230241722051,2.3186235873489,2.93763928505074,4.59958012578827,1.78926510667287,3.02383948896225,5.06549042323894
"STAB1",4.60271130604885,5.02950221767075,2.10603072005648,4.24582661265857,5.96021486264561,3.53091039895068,3.01269527933379,5.51296004745538,4.55085477650239,2.55784189692107,4.05092271290858,3.34755310904866,4.42030959593922,4.47078170999951,6.31452709070166,3.36388350268023,3.13246138293254,4.82512863703391,7.97185794975044,6.9292616001332,2.97538139458013,5.4517040030319,5.9104873891475
"CD4",5.7575020207137,5.94308962415758,2.28755465758022,5.0097949886804,6.03240407820861,4.08868015462226,6.67998603632413,6.11624537619105,5.56293149321239,2.92088280080901,3.85731367289983,3.70718478204312,5.6650866187336,4.77916403278182,4.86977972939814,2.9769953637014,4.07839260724386,5.95257653821166,7.00696590931155,7.71433168282403,3.62404767657146,5.60761712110003,7.54323739033865
"BTK",3.92093631594574,4.02506908696124,0.958164409335473,3.8420632833106,3.57970194088953,1.26479804534666,6.3496988311873,3.80796703701691,2.44007306313587,1.00293635056642,2.4309647901472,3.06583300029471,2.94528975259109,3.69022209008829,3.1722222829883,0.934112071469756,1.30340984372549,2.70465362610467,4.59246452401015,5.07566891270883,2.08436383470485,4.69513205416947,4.56562140818383
"FYN",6.81212898266115,5.78098057578167,3.37678885346336,4.76798087549407,6.03450741194908,5.83437005357523,6.8889256713149,6.77310527644692,5.70817399865855,4.54673442334107,5.48616405840839,4.81086117221817,6.15920906212862,4.76013246146561,4.07062676817459,4.78647903415937,5.66889864048417,4.79723083103707,6.61135814234682,4.70018397913411,6.17945158993158,5.60796247439759,5.76151744534649
"ANOS1",1.4141551731311,1.59272537349363,-1.7500509073371,1.19838574971974,2.15053889846497,-0.833568815967713,0.862771146028938,2.10111969958977,0.0830741050212976,-1.37236170458046,0.482055834664843,2.29550559661607,1.49193274168488,0.386025975143197,0.0737035158293138,0.386131553961688,2.32643202508888,1.06244823133355,2.54603110571826,1.51175593204824,-0.643610997893784,0.189139333929796,3.54476837014693
"PLAUR",4.99768935328084,5.24352102129498,1.52691264483799,3.92254486316784,4.18353360950618,6.90077317959814,4.25595528827445,6.52208710553284,4.06204887716608,3.2220069144016,3.51173554804424,3.07512216347695,5.16131280717516,6.8021736266796,4.84115667121885,1.64468637155378,4.77355362108538,2.41064322261519,5.30420163653618,6.91080222088955,1.83995900034515,4.17141648858385,6.86357320159932
"DCN",7.24234595901485,8.65043730008011,4.39454137274053,7.77166788828502,10.5840544756453,3.95084394697716,6.09626152378313,10.1617356876739,9.07383201072333,6.28014807593489,5.6072025219376,6.33496098643967,7.84666102675339,7.27454519210183,9.81017921143356,5.93839900326119,5.11736253508075,8.90498132492001,12.557745005458,11.2820776213696,6.06719236198576,9.83854681718853,9.42419008815295
"BRCA1",4.01367651004694,2.97041890400666,3.70528597174143,4.0041498870064,2.39532501618387,2.72544455734668,2.72658649896607,3.50714857099133,2.6262808402628,0.505261385538088,3.56522282018489,2.99164154386244,3.51675748773708,2.63485032896051,-0.389373886346255,2.9631541448945,4.23025894718061,1.45667813236733,2.26607165680722,0.547918512713656,2.90790448812865,4.1939343850812,1.770470111303
"ELOVL5",6.61712146871035,6.23480529507067,6.91464084770635,5.78355193530283,6.15588325482786,6.02705763501892,6.66443457933964,6.43321752657909,6.05765778751954,2.95469712332531,5.9950450246777,6.23038843387487,6.55752882746236,6.34517031760089,4.08409295035101,6.0108264244916,7.09617152104545,5.38634225343283,6.8314142237954,5.27002730768836,5.87723280526634,5.92436643856629,5.98949213600201
"ALOX5",3.98307074733954,4.76163666243865,-1.79962225199257,3.00196929593746,3.96906139637594,1.41261399812363,5.77675662591243,5.97313475843361,2.70069985568758,1.51148225529393,2.26853755450376,0.761629241623487,3.37255518215557,3.31624450191647,3.81495267709722,0.0960424909529355,0.875412015341938,2.81021649015892,5.0864184093711,5.22007138390634,0.969957206518417,2.7826213070491,5.72216112883012
"KDM5D",4.2102726518547,2.07768233566662,2.51531741015195,-2.09494892883996,-9.96578428466209,3.27086289606402,-5.19524773623626,6.42806945244339,-3.56848969227448,-9.96578428466209,0.612445599291216,3.31808253019499,-3.86845659387651,-1.73213711714955,-4.76017568322449,-7.2687052300264,-3.69108814083094,3.54145840502953,4.68165792655939,2.82377074565921,-1.68989863662683,4.8239487029059,1.89107619514979
"NUB1",5.69687574382856,6.46972635448703,5.30444273860893,5.23196375606115,5.54669328050235,6.09959950363804,6.03432936422116,6.49285427081437,6.10362816025322,4.47280138907586,5.44837037135465,5.05402183045046,5.77918542662729,4.99743923197721,3.85754275773418,4.34328563633105,5.97398226448177,4.68188550745918,5.61790822960114,4.63051479238471,5.17068291023947,5.67376673553947,5.66267373703859
"GPRC5A",3.46116284366418,-3.02698110650436,-1.24626011012474,1.75879100699042,-0.887127458552068,3.12303561184523,-0.930841873509444,4.1689423423828,3.47048236008635,2.02821260481673,1.07595595776704,-0.603691283097087,4.3427337946569,3.81526649185291,0.275184089029989,1.99563243487287,4.89360150385566,-2.65458594088134,2.40551490720537,-0.921997964939496,4.37944081686526,-1.50794560613554,3.61756986148405
"CD6",3.33547322331913,2.48027268300543,-2.91783787771226,1.76422601181975,3.37140826824168,-0.136491907529991,5.66012389442308,2.0929045667592,1.42184591064858,1.47226542528681,1.93405849941045,0.305239746808793,2.99127337126335,1.79272116425292,2.33337350040034,0.441016752394879,-1.1945587331596,1.34909290083179,0.17442232346119,3.27690304539612,1.45358775989313,1.64924700060408,3.61447775938331
"TACC3",4.91143963052183,4.72317839373155,3.77394474446545,3.50940035561007,3.34746209197984,3.71239697913136,5.35911035690002,4.44669746383669,2.9918711994832,1.57550602015684,3.83351236706782,2.91378026415156,4.174405819758,4.84049221860365,2.98614165712019,3.51140150120854,3.55919506350801,1.73419465385716,3.88331436386654,3.81362591211064,3.50564788444198,5.02799426287995,3.95979304396769
"WAS",3.6949791708729,4.19227388801722,0.177875102053204,2.61917438101521,4.06286826839515,0.898247055125238,6.13879170986651,3.87588009717555,1.74219866848707,1.11211757115567,2.12517741277325,1.75413267254912,2.91897060739437,3.58740099089172,3.34944260105613,0.367668348487238,1.60279238698491,2.98562608654723,4.93401805040198,4.93955543727826,1.74637789715866,3.63198012396779,4.98608659576703
"ISL1",-9.96578428466209,0.969345499504573,0.942434073087732,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.541480903608,-9.96578428466209,2.59035913211352,2.08813533250301,-3.53945704914004,-3.00599174328816,1.29133086118207,-9.96578428466209,-9.96578428466209,0.773136441361314,-9.96578428466209,-5.04674149230807,-9.96578428466209,-4.78601224697885,-0.312992669434341,-5.39330368782512
"SLC11A1",2.0348498141178,3.21807035260301,-0.948233520311519,2.34873462077854,1.42568654442152,2.14621442165651,1.52058461952027,3.24801859544941,-0.102824105157231,-1.53784393890073,0.815850958249989,1.01890621085157,1.40549042107191,4.12574676807763,1.71305325045043,-1.20379294911906,1.47390715461454,1.67282867339613,4.29793115644923,4.37913798891786,0.152392355017202,2.49765063351159,3.40762327829777
"WWTR1",6.50869638501851,4.68319789428052,4.92540923161398,3.91137015159147,4.30558055141775,6.73885849902165,4.09943972629202,5.72647269645783,7.91020977065045,2.52569499741158,4.60824330031138,4.44826684663095,7.21730397897446,4.21223211723193,2.51417177605727,5.48769350296718,6.25640048430986,4.25604437076676,5.59334628036168,3.73450295301415,5.23486894707799,4.36134530314874,3.64035918202585
"MARCO",4.75359765273289,4.33814174162232,-4.16396886338752,3.73937489596993,5.39617277091301,-0.40041980580479,3.48686269837585,4.59357438921851,3.12196697826767,-4.48321642395767,0.0826073847474564,0.494855168200079,1.1775896286453,2.62704639599958,4.15822273295129,1.43857003312063,1.1537221347041,6.10356732048186,8.79034590411616,6.56897290116606,0.489656242573788,2.10653160233066,5.44036793661342
"SNAI2",4.44495644620236,4.4250805845345,8.39350350078324,7.2302226860877,4.94992522591848,4.85451551375772,1.49208062509872,4.72409487642999,3.29345721377116,3.56661824646607,6.93390503285335,5.52454335495522,5.85822121589776,5.64919922539783,3.587360851944,7.76412372716491,8.89801412454831,3.82044338689437,5.21821851192308,5.25700236541266,4.66528196123356,5.47446238414355,4.01048260852064
"CD74",10.9182117157545,11.6233006527753,5.93477561429476,10.3112455013313,11.5289324833938,7.29956643984325,12.2942574850653,11.0339159185896,9.65267762487827,8.63065233604218,11.1383142410869,8.71282170409988,10.5127943324318,10.4804102893946,11.9490731765325,7.65088566129952,8.57777473569572,9.80350400037425,10.9788491279934,12.5590121713083,8.65432810602386,10.6031271163721,13.3356289697817
"HGF",1.42789643923221,2.78835798699435,-1.08969508369399,1.91439990697775,2.00686300173421,-1.71273619693015,-0.111356274158789,2.95093239716195,4.33976332524247,0.216285660573984,0.456560270077133,1.41238334881175,1.98243168120397,0.487866875347897,0.560679463393559,0.142890172182654,-0.0739880445448281,4.33257819724871,4.13533490128669,2.79127568870909,0.337005546055606,1.91833847097066,2.6297310349569
"RUNX3",5.52856038190351,3.47057941471786,-0.719609330491812,1.26621199685263,2.42798082512703,-0.337449703743233,5.24247569103323,1.93164597717119,0.988875632645146,0.681120143849198,0.186825355333469,0.966361425847199,5.28395161751778,1.83849090624253,2.18980357714596,-1.1111807518077,4.64992816073034,0.655094953676387,1.55198512466786,2.73059055006413,4.80136295638037,1.41663656848496,5.08966358953795
"FHL1",2.01222854667052,3.24703361644063,4.40050463731371,4.17423412482942,7.92559472600329,0.832040013938658,4.55002289524166,4.27640259944778,5.14049966008138,4.36900955341514,5.62401389498404,4.19791785188293,3.20219862967077,2.58145395230465,4.17443643749247,5.42425113838845,3.49624246554206,4.5505850730046,9.26409885368487,4.35714613411692,2.75479022911965,4.63502669030781,3.08898293228587
"BIRC3",5.91303007792147,3.51540020336664,-1.32543938297842,2.27797441861332,4.68583900691345,1.41519751509317,7.16607162677939,6.01268017651009,3.30451247901253,4.02436847723365,2.77752272569874,1.52483411968385,4.15515085754119,3.17856626409732,1.62657905951958,0.241601115404301,-0.907647095835122,3.82698399980845,2.10500037875677,3.20811367526171,3.30845110941006,2.87051657683701,4.81316755784769
"PLEKHO1",5.54049257745067,5.13270348726794,5.54393278084358,4.41349080522873,5.72792894422863,5.41668152471025,7.2610993655294,5.25208087531954,4.3265112835289,2.15602474055004,3.9224840921806,3.36197995866157,6.16422532839689,4.71133454392745,5.56248196181283,2.83680330268692,4.14988113031429,3.50298099005395,5.84381735368884,5.4083543470163,5.55514944734421,5.09060356828246,5.819261589159
"GCLM",3.69950691028856,3.46129464124548,0.873322625789577,3.01647657291495,2.81959887498879,2.5414626181152,2.65227688319595,3.27036228305476,3.81156421343338,2.22437102861686,3.58563568566922,1.80117071564183,3.6388028153544,2.95213745670208,1.84466461911469,2.64220154848971,1.01494835999208,3.87292292909147,4.41134346309599,3.52401592221888,2.21165829856353,3.00328380008812,3.1230387664937
"DEPDC1",3.35388833235399,1.66351682369765,2.65170830595568,2.14096321765487,0.123931707591872,2.58905990208381,2.07168505777179,2.39674691506156,2.19255481288134,-1.09636104050369,2.65069448937356,-0.582497792695278,3.4595678413362,2.45297331159465,-0.769640963468098,2.73582618375634,3.14283876211654,-1.39704129525154,0.684982428197036,-0.449881310402389,1.78659113433444,3.52833956550339,0.878844447328825
"RRAGD",6.87389444604945,5.72227720066225,3.27151175299102,5.81200783035722,4.69773372322696,4.74777315643376,3.33441709986475,5.29031300866986,4.46444332000988,2.55383889972855,5.96248999229698,4.99521676841382,5.03110433738318,4.84186652106106,3.90733936066196,6.84538787523616,5.82514157501496,4.03126776366275,4.6963116025564,5.47052825546522,5.53231616730597,4.29957942526512,6.14269671652041
"TYMP",6.50777686985486,6.96815024802683,2.52067100909655,4.78827227498132,6.71675086095101,4.15682689905104,6.89733114369559,7.09140010699564,4.84717859415014,3.45445070835633,5.58547481722324,4.042815253964,6.26787321711264,6.85671871006924,5.93686789192732,4.86328792781316,4.68717955903173,4.22185569577746,6.08766611436381,7.18167833115848,5.10779905614273,5.94269489577475,7.37310398173588
"VIM",11.3612033574502,11.1162868926788,10.2561502921741,10.520794748901,10.4747020637092,11.6787200982351,9.56174079417301,11.7732840073767,10.2606709956201,9.33727020956218,11.4215170159545,10.7924891143459,10.699701619144,11.1757406572928,10.4410441968035,11.6128596098426,13.2340249335344,8.02516831033059,11.7209449591962,11.2499367144974,11.6474084485757,10.6818272277575,11.2498718584781
"FAS",4.90403779389482,5.92861022096691,4.47404996232799,3.36433690151262,4.04497852400492,4.33693947061154,5.0830225761638,4.17902716748945,4.59999089573389,1.66587737040521,2.89437181732071,2.19867622468061,3.12095418376459,2.54621641629641,1.74516377266752,3.82183505635423,4.01762885225347,3.64102141079004,4.30203124135939,3.68990929412339,2.34189497125976,2.66493760176361,4.14221999023741
"CD44",7.94745022715503,8.31551429031065,8.05436584871528,9.17413562958684,7.72016373613508,11.0012244560798,8.33338119418057,9.21183795463056,8.0422081521823,8.06289991861375,8.56549266537945,10.32057152313,8.47409209654667,9.42932081359234,6.53539418917844,10.5955863672493,10.7456291266219,6.2179370363921,8.43195268873464,7.17752824165405,9.03082060512919,8.05295378888903,8.58732997908035
"KCNG1",-5.25763899113725,-4.98238630136177,0.511814285997487,-0.610450189822139,-1.66315079975804,-6.8513328509022,1.62958144083995,-1.33652445805475,2.77549204253604,-2.8654176259655,1.34782018072782,0.380770390909173,1.74782323939036,-2.44892853837134,-3.39214287567797,1.31597218159026,2.10289204627276,-2.9949970706216,-3.03323145138043,-7.11371080321762,-1.57182675041748,-3.20423847979715,-9.96578428466209
"SLAMF7",6.1668728799724,5.56796717172955,-3.18044979955677,4.0979692355779,5.71411291300416,-1.94469200853277,5.90332223894382,3.73818612964446,2.65169150317113,2.57170877560985,3.55448636046757,2.17016016332372,4.86650539261829,4.52600870352046,4.42374503578694,-1.52622116575222,0.346424892341331,4.22925029016823,1.21489891131657,5.07411281946975,2.26068589543287,4.21314247406852,6.04035957922249
"PRKCH",5.19580664252774,4.05930595983393,0.688887672007656,4.60972104010739,4.59850964405026,3.8263023332926,5.41744170556092,4.2194185641036,3.45220723229215,2.84872309869122,3.78890674302064,4.75335151420411,3.3297196760062,3.25578428829531,2.11408665182341,4.69293886010367,3.26388899730282,3.3120468724536,4.24952168624845,3.88649989707632,3.17686839724548,3.04319613131933,4.53565962360948
"SH2D2A",2.84625132940516,1.95314469746562,1.35664274530379,1.70126689444649,2.27846071219935,0.392035958044766,3.7450864672104,1.18251932332549,1.13852209948959,0.37695249436408,0.777412003670505,1.53720587077252,4.09302864224316,2.59203254155062,2.07305703010541,0.84430989348584,0.00491422375096525,0.0239279728724077,0.925889814028864,1.12839349202996,0.0803438486387087,1.49553343151807,2.61724937364988
"TNFRSF1B",4.90288042777961,5.03762368355528,0.492987186178869,3.68093334172613,4.68929193569271,1.50453009043451,5.69950180947972,3.71512682763391,3.68834558997991,1.99876173476924,2.6011007040763,2.71590454490076,3.57839505160921,4.78727935727965,3.32940284098591,3.26172869303272,2.46755619813282,3.80190467968329,5.95973330693398,5.52501158810053,1.9959366333225,4.14901770644287,5.97652385533263
"IBSP",-9.96578428466209,2.4233524391578,-9.96578428466209,-1.80280617133082,-3.17179356420858,-0.998854763733143,-9.96578428466209,3.42243719556599,-2.25887824273553,-9.96578428466209,-1.57951988418095,-9.96578428466209,2.60907316265564,-0.543695622775895,-2.43962979460887,-9.96578428466209,-5.66030640410799,-4.74140217142147,-9.96578428466209,4.90464686044314,-9.96578428466209,-2.72451405621275,-2.97260914812386
"GRN",8.65531736949881,8.80620838693999,5.62824095071508,7.70227072380911,7.75780271861133,7.74813979725956,7.36751131666304,8.28582460673798,7.34701747086035,5.92913982545549,7.93886822218404,7.34353748646063,7.74854774921454,7.27507822462945,7.98355325446535,7.4680765066548,8.31685166819886,6.37646409311137,8.61584701234995,9.82422153259237,6.942404900229,8.11314282627846,9.28416378276165
"GAB2",3.75581087381491,3.64994311744875,4.02126508028748,3.89726515112156,3.3663387338617,4.27096194008057,2.71552604939176,3.6561300834762,4.51138077733684,2.56254777248461,3.84906558763313,3.96998393740302,6.62996366357419,3.64625196580704,0.834227296722026,4.68889771535385,4.57428022812628,2.0807947074761,3.84250884721822,3.3118160672428,4.29770222903388,4.37016798636163,4.48252955592365
"MAP2K3",5.54212703039465,4.83236562937153,3.12615481228446,4.05319621227445,4.56223983881484,4.6578448499126,5.00613256223097,5.58177271866998,4.79594899749499,3.70038075349288,4.0934252601706,3.91289489041505,4.72192517612736,5.11187441325566,3.82765290971172,4.6323183315244,4.27310268946727,3.4547673878033,4.47172716216021,4.35822239570567,4.44387794264099,4.73197289524844,4.30173380283245
"VCL",4.15090862170966,4.58066323781429,4.40451338927393,4.04246714437606,4.80105797228897,3.02680088483546,3.48394591680786,5.01301396218353,4.56484130565231,3.61565850461187,4.1800285097791,3.83929510592005,4.87534495246575,3.62301843713396,2.11527856982608,4.78844917200135,5.0884531204656,3.4202217502082,6.44686679571507,4.66235161231979,4.25846442293602,4.99031754781985,3.88104951693394
"TIMP2",8.55156152626267,8.88064049805793,7.03537827263092,7.74950847928919,8.19514931515108,8.89324918157308,5.19329624743436,9.12382124414789,8.02108673838448,5.82209511315488,9.13884175223511,7.60869767346886,9.07708310725335,9.87408301031046,6.40240238741688,9.38105786322228,9.09456008262347,6.53856053483883,9.48655288282387,8.40629495859133,8.26087157479288,8.45550229978957,8.16434066775884
"CUL3",5.80605848038706,5.42106341696846,5.52718134880921,5.29249946115532,5.08100868410987,5.46398457343568,5.85790171052159,5.64813961618389,5.31617211345023,4.4408984088594,5.6249751710755,5.18377882210613,5.52477310825362,4.52717748874642,4.0964009864636,6.34950094636105,5.56170453498174,4.3966934609779,5.19213385165777,4.77197641569094,6.098561072777,5.26499798023337,5.0693006670597
"TRIO",5.07278647645139,3.85343400426266,3.92995279522662,4.30891193857312,3.94912917697229,4.06561700826348,3.35912593574219,5.29919038215865,3.43477768404703,2.46632274312639,2.67689435215198,3.72836203063366,4.54847387140742,2.74031280720262,2.57086870025636,4.59835733063241,4.83232732862021,3.37749424428751,6.58209457636427,4.02669612466064,5.28251435437732,4.60591764992331,4.16782063953175
"VCAN",4.95338878091825,5.60004390134932,5.50587375882748,5.16289564931233,5.78354992201616,3.18474350496855,1.99567747220144,6.9237441039767,5.10426336475957,1.92166967928244,2.92670788771498,1.34590205804115,5.83564268645247,3.43017576007838,3.32730202273376,1.45042039599283,5.39111345326308,3.68786260226034,8.0255453579368,6.96249597100295,2.2196246232766,5.86468589222899,6.0272603615245
"MSR1",6.00173490383997,6.6509209422059,4.25215927464619,5.34889302733714,5.44062203099564,4.97495679903784,1.68541665984115,6.00435680391988,5.24326537783108,1.30436876529889,4.81221895395486,4.01928818609608,5.02133107009033,5.15160977236671,5.61985787538715,2.9314957740163,5.21283800669765,5.00680612497052,7.16849981213171,6.91100640467321,3.69515259948621,5.57062670026558,7.81509015832665
"CDH1",5.43923585454448,-0.789397089489384,-3.56816108066273,6.47588107370761,-1.51235140012718,-1.81087362372988,2.92375225261028,6.7422045080109,3.82285462647645,5.7188398258374,-2.98257391892975,4.8727357556779,2.19082457873569,2.99821668018821,1.84864297446126,7.83148141437881,4.61310165443817,5.95863485476357,-1.54855820498474,1.16627391879316,6.58679820007119,6.76068419753552,-0.758547896202163
"ZFYVE16",6.49624569050845,5.62350423367708,4.39214705228384,6.96941422902116,5.49916979157553,4.57030376400898,3.65998647678084,6.14621997881656,5.22391458151911,2.3938994480066,5.04640381629823,5.23217756315507,6.08377891195807,5.20039997475503,2.53396556695638,6.42418087892436,5.62883021811406,4.48717320457875,4.94060013336635,5.32302123623849,5.71061627473857,5.74565408820918,4.61334940478437
"C6",-1.40650155660447,-3.48324389341696,-3.06883631952734,3.65273619787825,2.33190803731011,-9.96578428466209,-0.180797875588677,-1.53635620521684,7.54831552288801,0.18415153940284,-3.80522550444853,-1.10711743291615,-9.96578428466209,-9.96578428466209,-3.8901119927239,-2.13550411244172,-2.93845558011652,8.3543031447799,4.24520282654661,0.670674230349538,-0.442114443405615,-0.649945032181702,-4.09279183383782
"TNC",4.00174494390335,5.29042101526128,2.28053342699061,1.93490695118416,6.10732510367515,4.31739149264264,4.47536291061855,7.91763153898205,4.80241770382804,1.1222886453122,3.99561185564354,1.40650798750679,8.09410333245262,3.33752794928834,2.57410798426639,1.8835178958549,8.86894698854706,2.7546282307489,5.76453931686286,3.25581491730924,4.99188332914747,4.63804422737587,6.57616050204209
"LCP2",5.56717568452164,5.7853539177583,0.88156321811301,4.15677720264995,5.44149654801519,4.79243227853141,6.43861087942763,5.757298707988,5.3341779716843,2.40876293326259,3.30802839991404,2.85898407219807,5.08315200750393,5.44489667689075,4.06567013221461,1.56352808245107,5.94714482356849,4.56586062340635,5.7337428197132,6.13498206683084,3.29661045783918,4.88118401126918,6.37858763349607
"GPM6B",6.58371670504187,6.0406178461509,7.28564803629338,5.92079462647437,5.41341046571713,8.89309705516133,2.39007996687995,5.46607627462456,6.17183133343996,2.76766912869977,7.0745193751662,7.20295372316349,6.43910613741014,6.17181006712546,1.4083216424661,9.06238201286804,8.23809391218566,3.39066919251111,2.10716295164443,1.46459091182451,8.64445080560574,3.86957157453758,4.92885796411569
"CP",2.35796270887692,0.424864813823042,-6.09364133561045,5.85821687263646,2.34127132226383,1.51998561184898,4.43679827053627,2.24071942158216,9.2459277471459,-0.79656892504998,0.357138390453507,-2.07951110089287,0.850931560332662,-0.966059881285204,1.31297648721875,-1.38701367142956,0.0400816134595751,10.0612631020946,2.78635615500583,3.67950248559542,-0.399508482447732,0.0182999901710924,2.63454569824203
"SCML1",3.47719568645742,2.07840034741362,-0.93904820562131,2.20636469359108,1.93219688825536,3.40821365286905,3.17855346113115,3.80312692585187,3.93829880701527,1.33012191220115,3.34325600990398,2.28908097693261,3.31013670021223,2.55695895354371,0.962974852610736,2.51852973255534,-0.000406780157723745,3.73584283954481,3.08443363821107,2.23349456696762,4.36088973746213,2.5330419480665,2.10373102105243
"HDAC9",0.827734238120949,0.994529300877496,-0.378360056386881,0.254258432786224,2.84267196306958,0.999601608443724,4.6308258787496,2.55890345329124,2.04618018185014,0.666281593031025,1.43279413150182,1.9147159988875,3.5062717533442,1.30583681290718,1.3245371115562,1.89403009066751,-0.145978747056251,1.30187672613841,2.98348750796007,2.03552976485374,0.988087891994027,1.84685682749334,1.47474122615631
"LMO3",-5.19551496756347,-1.52171517681723,2.30264860609561,-0.610930397851404,0.968401984151959,-9.96578428466209,-9.96578428466209,-0.462316689051405,-0.0907618327956103,-0.741524882092623,0.945946375024412,1.95888748825792,-2.04933972684631,-9.96578428466209,-1.50073194211903,-1.90491280108522,-2.67852108435589,-0.0216248546682396,2.84735666926326,-1.78488896467732,-2.67745887129599,0.643969987885705,-1.31997790727747
"UTS2",0.562247458981843,-1.41771312724854,0.543637814511496,-9.96578428466209,-2.57242004378357,-9.96578428466209,-0.540078412417137,-1.67143617093245,-9.96578428466209,-4.12901077242333,4.50904778453146,-9.96578428466209,8.26761541541784,-4.05473979602321,2.87332176457526,-3.50526271836771,-3.27059625858105,-1.28391684807717,-1.11230816281547,-0.168299827838164,-3.12970659490095,-0.702998486682221,1.19106434714677
"TNFRSF9",1.8457421749068,1.55625181065496,-2.04471851626653,0.47392417629759,1.56087317121035,-4.17666599203619,4.09857713905879,1.74695722791584,0.229840007104531,-1.97049207527928,-0.280253010278445,-1.64071548874876,1.73967112861576,-0.02403190722211,-0.0811139875052156,-2.49404251470355,-1.4781606998248,-0.76873340215457,-1.16566848907154,0.822904287725836,0.064088327403306,0.61245223755416,2.2401124374213
"LTBP1",1.41461982362165,2.6810943808428,1.41453051065102,3.10234280597618,3.09695863890196,0.708363380965091,1.16348687688126,5.36580381066505,2.40767509111088,2.51176281330011,2.04416371308226,0.887270261043836,3.87144085625235,1.89374717734736,0.841470092531423,1.43242987421725,0.125276100749618,3.2323754922684,4.94585703366713,3.39161093500903,1.31228973599349,1.92576391462113,2.48323064821899
"ELN",2.13047479187328,1.56928424853229,3.71455906178517,2.55534485250119,6.0270505594781,-0.72339597713669,1.78385024373828,4.46275078602874,3.06990775171131,1.7186319485226,0.80367720077816,0.990642160200566,1.62799934369675,-0.989047869642856,4.19754103574823,2.0313173103466,-0.540473645413245,2.97949257163926,8.3988027209164,3.38556779415166,1.49837750351783,3.98260165363538,2.79398832104855
